X;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;CJA
pharmaceutiques;0;0;0;0;0;0.00277008;0;0;0;0;0
génie mécanique;0;0;0;0;0;0.00277008;0;0;0;0;0
génie civil;0;0;0;0;0;0.00277008;0;0;0;0;0
génie informatique;0;0;0;0;0;0.00277008;0;0;0;0;0
procédés;0;0;0;0;0;0.00277008;0;0;0;0;0
biochimie;0;0;0;0;0;0.00277008;0;0;0;0;0
biologie;0;0;0;0;0;0.00277008;0;0;0;0;0
biologie moléculaire;0;0;0;0;0;0.00277008;0;0;0;0;0
moléculaire;0;0;0;0;0;0.00277008;0;0;0;0;0
biologie cellulaire;0;0;0;0;0;0.00277008;0;0;0;0;0
physiologie;0;0;0;0;0;0.00277008;0;0;0;0;0
population;0;0;0;0;0;0.00277008;0;0;0;0;0
écologie;0;0;0;0;0;0.00277008;0;0;0;0;0
éducation;0;0;0;0;0;0.00277008;0;0;0;0;0
epistémologie;0;0;0;0;0;0.00277008;0;0;0;0;0
cultures;0;0;0;0;0;0.00277008;0;0;0;0;0
activité physiques;0;0;0;0;0;0.00277008;0;0;0;0;0
théologie;0;0;0;0;0;0.00277008;0;0;0;0;0
théologie catholique;0;0;0;0;0;0.00277008;0;0;0;0;0
approche;0;0;0;0;0;0.00277008;0;0;0;0;0
vinyl;0;0;0;0;0;0.00277008;0;0;0;0;0
l’album;0;0;0;0;0;0.00277008;0;0;0;0;0
ailleurs;0;0;0;0;0;0.00277008;0;0;0;0;0
problème;0;0;0;0;0;0.00277008;0;0;0;0;0
là;0;0;0;0;0;0.00277008;0;0;0;0;0
centrale;0;0;0;0;0;0.00277008;0;0;0;0;0
intitulé;0;0;0;0;0;0.00552486;0;0;0;0;0.00615385
rock;0;0;0;0;0;0.00277008;0;0;0;0;0
pénétration;0;0;0;0;0;0.00277008;0;0;0;0;0
date de sortie;0;0;0;0;0;0.00277008;0;0;0;0;0
figurer;0;0;0;0;0;0.00277008;0;0;0;0;0
bureau;0;0;0;0;0;0.00277008;0;0;0;0;0
compte en banque;0;0;0;0;0;0.00277008;0;0;0;0;0
numéro isbn;0;0;0;0;0;0.00277008;0;0;0;0;0
axiome;0;0;0;0;0;0.00277008;0;0;0;0;0
residents;0;0;0;0;0;0.00277008;0;0;0;0;0
rolling stones;0;0;0;0;0;0.00277008;0;0;0;0;0
mick jagger;0;0;0;0;0;0.00277008;0;0;0;0;0
keith richard;0;0;0;0;0;0.00277008;0;0;0;0;0
john lennon;0;0;0;0;0;0.00277008;0;0;0;0;0
futur;0;0;0;0;0;0.00277008;0;0;0;0;0
code barre;0;0;0;0;0;0.00277008;0;0;0;0;0
compositeur;0;0;0;0;0;0.00277008;0;0;0;0;0
song;0;0;0;0;0;0.00277008;0;0;0;0;0
varier;0;0;0;0;0;0.00277008;0;0;0;0;0
velvet underground;0;0;0;0;0;0.00277008;0;0;0;0;0
terry riley;0;0;0;0;0;0.00277008;0;0;0;0;0
probabilité;0;0;0;0;0;0.00277008;0;0;0;0;0
mémoriser;0;0;0;0;0;0.00277008;0;0;0;0;0
conceptuel;0;0;0;0;0;0.00277008;0;0;0;0;0
numero;0;0;0;0;0;0.00277008;0;0;0;0;0
facilité;0;0;0;0;0;0.00277008;0;0;0;0;0
alternative;0;0;0;0;0;0.00277008;0;0;0;0;0
quanta;0;0;0;0;0;0.00277008;0;0;0;0;0
intermédiaire;0;0;0;0;0;0.00552486;0;0;0;0;0.00615385
associatif;0;0;0;0;0;0.00277008;0;0;0;0;0
ébauche;0;0;0;0;0;0.00277008;0;0;0;0;0
conception de site web;0;0;0;0;0;0;0.0041841;0;0;0;0
formulaire web;0;0;0;0;0;0;0.0041841;0;0;0;0
envoyé;0;0;0;0;0;0;0.0041841;0;0;0;0
inutile;0;0;0;0;0;0;0.0041841;0;0;0;0
age;0;0;0;0;0;0;0.0041841;0;0;0;0
marie;0;0;0;0;0;0;0.0041841;0;0;0;0
italie;0;0;0;0;0;0;0.0041841;0;0;0;0
stocker;0;0;0;0;0;0;0.0041841;0;0;0;0
provenance;0;0;0;0;0;0;0.0041841;0;0;0;0
attribution;0;0;0;0;0;0;0.0041841;0;0;0;0
visite;0;0;0;0;0;0;0.0041841;0;0;0;0
associa;0;0;0;0;0;0;0;0.0044843;0;0;0
opéra;0;0;0;0;0;0;0;0.0044843;0;0;0
champ;0;0;0;0;0;0;0;0.0044843;0;0;0
man;0;0;0;0;0;0;0;0.0044843;0;0;0
ar;0;0;0;0;0;0;0;0.0044843;0;0;0
agit;0;0;0;0;0;0;0;0.0044843;0;0;0
indépendante;0;0;0;0;0;0;0;0.0044843;0;0;0
page;0;0;0;0;0;0;0;0.0044843;0;0;0
ici;0;0;0;0;0;0;0;0.0044843;0;0;0
nouvelle ligne;0;0;0;0;0;0;0;0.0044843;0;0;0
tim;0;0;0;0;0;0;0;0;0.00289855;0;0
tim berners-lee;0;0;0;0;0;0;0;0;0.00289855;0;0
messagerie instantanée;0;0;0;0;0;0;0;0;0.00289855;0;0
styler;0;0;0;0;0;0;0;0;0.00289855;0;0
variable de type;0;0;0;0;0;0;0;0;0.00578035;0;0.00615385
base 10;0;0;0;0;0;0;0;0;0.00289855;0;0
accepter;0;0;0;0;0;0;0;0;0.00289855;0;0
cappuccino;0;0;0;0;0;0;0;0;0.00289855;0;0
erreur de programmation;0;0;0;0;0;0;0;0;0.00289855;0;0
nombre premier;0;0;0;0;0;0;0;0;0.00289855;0;0
confidentiel;0;0;0;0;0;0;0;0;0.00289855;0;0
infinité;0;0;0;0;0;0;0;0;0.00289855;0;0
seconde;0;0;0;0;0;0;0;0;0.00289855;0;0
visible;0;0;0;0;0;0;0;0;0.00289855;0;0
intrinsèque;0;0;0;0;0;0;0;0;0.00289855;0;0
mère;0;0;0;0;0;0;0;0;0.00289855;0;0
ingres;0;0;0;0;0;0;0;0;0.00289855;0;0
hsqldb;0;0;0;0;0;0;0;0;0.00289855;0;0
oracle database;0;0;0;0;0;0;0;0;0.00289855;0;0
db2;0;0;0;0;0;0;0;0;0.00289855;0;0
maxdb;0;0;0;0;0;0;0;0;0.00289855;0;0
sybase;0;0;0;0;0;0;0;0;0.00289855;0;0
zodb;0;0;0;0;0;0;0;0;0.00289855;0;0
db4o;0;0;0;0;0;0;0;0;0.00289855;0;0
berkeley db;0;0;0;0;0;0;0;0;0.00289855;0;0
nosql;0;0;0;0;0;0;0;0;0.00289855;0;0
cassandra;0;0;0;0;0;0;0;0;0.00289855;0;0
bigtable;0;0;0;0;0;0;0;0;0.00289855;0;0
couchdb;0;0;0;0;0;0;0;0;0.00289855;0;0
hbase;0;0;0;0;0;0;0;0;0.00289855;0;0
leveldb;0;0;0;0;0;0;0;0;0.00289855;0;0
libérer;0;0;0;0;0;0;0;0;0.00289855;0;0
example.com;0;0;0;0;0;0;0;0;0.00289855;0;0
aller;0;0;0;0;0;0;0;0;0.00289855;0;0
électricité;0;0;0;0;0;0;0;0;0.00289855;0;0
verrou;0;0;0;0;0;0;0;0;0.00289855;0;0
panne;0;0;0;0;0;0;0;0;0.00289855;0;0
gérer;0;0;0;0;0;0;0;0;0.00289855;0;0
populaire;0;0;0;0;0;0;0;0;0.00289855;0;0
ouvrir;0;0;0;0;0;0;0;0;0.00289855;0;0
supporter;0;0;0;0;0;0;0;0;0.00289855;0;0
cours en ligne;0;0;0;0;0;0;0;0;0.00289855;0;0
mémento;0;0;0;0;0;0;0;0;0;0;0.00308642
reference;0;0;0;0;0;0;0;0;0;0;0.00308642
générateur;0;0;0;0;0;0;0;0;0;0;0.00308642
générateur de documentation;0;0;0;0;0;0;0;0;0;0;0.00308642
javadoc;0;0;0;0;0;0;0;0;0;0;0.00308642
style de programmation;0;0;0;0;0;0;0;0;0;0;0.00308642
identificateurs;0;0;0;0;0;0;0;0;0;0;0.00308642
type primitifs;0;0;0;0;0;0;0;0;0;0;0.00308642
type statique;0;0;0;0;0;0;0;0;0;0;0.00308642
hiérarchie;0;0;0;0;0;0;0;0;0;0;0.00308642
nouvelle classe;0;0;0;0;0;0;0;0;0;0;0.00308642
swing;0;0;0;0;0;0;0;0;0;0;0.00308642
thread;0;0;0;0;0;0;0;0;0;0;0.00308642
section critiques;0;0;0;0;0;0;0;0;0;0;0.00308642
interactive;0;0;0;0;0;0;0;0;0;0;0.00308642
test unitaires;0;0;0;0;0;0;0;0;0;0;0.00308642
unitaires;0;0;0;0;0;0;0;0;0;0;0.00308642
design pattern;0;0;0;0;0;0;0;0;0;0;0.00308642
modèle singleton;0;0;0;0;0;0;0;0;0;0;0.00308642
machine virtuelle java;0;0;0;0;0;0;0;0;0;0;0.00308642
glossaire;0;0;0;0;0;0;0;0;0;0;0.00308642
monde réel;0;0;0;0;0;0;0;0;0;0;0.00308642
grise;0;0;0;0;0;0;0;0;0;0;0.00308642
typiquement;0;0;0;0;0;0;0;0;0;0;0.00308642
encapsuler;0;0;0;0;0;0;0;0;0;0;0.00308642
interagir;0;0;0;0;0;0;0;0;0;0;0.00308642
nom générique;0;0;0;0;0;0;0;0;0;0;0.00308642
consommation;0;0;0;0;0;0;0;0;0;0;0.00308642
hiérarchique;0;0;0;0;0;0;0;0;0;0;0.00308642
sun microsystems;0;0;0;0;0;0;0;0;0;0;0.00308642
james gosling;0;0;0;0;0;0;0;0;0;0;0.00308642
obligatoire;0;0;0;0;0;0;0;0;0;0;0.00308642
lisibilité;0;0;0;0;0;0;0;0;0;0;0.00308642
verbe;0;0;0;0;0;0;0;0;0;0;0.00308642
paraphraser;0;0;0;0;0;0;0;0;0;0;0.00308642
intitulé;0;0;0;0;0;0;0;0;0;0;0.00308642
complète;0;0;0;0;0;0;0;0;0;0;0.00308642
lettre minuscules;0;0;0;0;0;0;0;0;0;0;0.00308642
rassembler;0;0;0;0;0;0;0;0;0;0;0.00308642
jar;0;0;0;0;0;0;0;0;0;0;0.00308642
classpath;0;0;0;0;0;0;0;0;0;0;0.00308642
void;0;0;0;0;0;0;0;0;0;0;0.00308642
abstract;0;0;0;0;0;0;0;0;0;0;0.00308642
sémantique;0;0;0;0;0;0;0;0;0;0;0.00308642
matériels;0;0;0;0;0;0;0;0;0;0;0.00308642
spécifique;0;0;0;0;0;0;0;0;0;0;0.00308642
ajouter;0;0;0;0;0;0;0;0;0;0;0.00308642
conformer;0;0;0;0;0;0;0;0;0;0;0.00308642
contribuer;0;0;0;0;0;0;0;0;0;0;0.00308642
intérieur;0;0;0;0;0;0;0;0;0;0;0.00308642
classe internes;0;0;0;0;0;0;0;0;0;0;0.00308642
regroupement;0;0;0;0;0;0;0;0;0;0;0.00308642
mots-clés;0;0;0;0;0;0;0;0;0;0;0.00308642
modificateurs;0;0;0;0;0;0;0;0;0;0;0.00308642
variable de classe;0;0;0;0;0;0;0;0;0;0;0.00308642
tentative;0;0;0;0;0;0;0;0;0;0;0.00308642
espace mémoire;0;0;0;0;0;0;0;0;0;0;0.00308642
collector;0;0;0;0;0;0;0;0;0;0;0.00308642
indirectement;0;0;0;0;0;0;0;0;0;0;0.00308642
sémantique;0;0;0;0;0;0;0;0;0;0;0.00308642
cyrillique;0;0;0;0;0;0;0;0;0;0;0.00308642
windows nt;0;0;0;0;0;0;0;0;0;0;0.00308642
système de codage;0;0;0;0;0;0;0;0;0;0;0.00308642
byte;0;0;0;0;0;0;0;0;0;0;0.00308642
simple précision;0;0;0;0;0;0;0;0;0;0;0.00308642
double précision;0;0;0;0;0;0;0;0;0;0;0.00308642
point décimal;0;0;0;0;0;0;0;0;0;0;0.00308642
affection;0;0;0;0;0;0;0;0;0;0;0.00308642
bibliothèque standard;0;0;0;0;0;0;0;0;0;0;0.00308642
primitif;0;0;0;0;0;0;0;0;0;0;0.00308642
autoboxing;0;0;0;0;0;0;0;0;0;0;0.00308642
auparavant;0;0;0;0;0;0;0;0;0;0;0.00308642
noter;0;0;0;0;0;0;0;0;0;0;0.00308642
opérandes;0;0;0;0;0;0;0;0;0;0;0.00308642
mark;0;0;0;0;0;0;0;0;0;0;0.00308642
applicables;0;0;0;0;0;0;0;0;0;0;0.00308642
agrégat;0;0;0;0;0;0;0;0;0;0;0.00308642
fréquents;0;0;0;0;0;0;0;0;0;0;0.00308642
généricité;0;0;0;0;0;0;0;0;0;0;0.00308642
précédente;0;0;0;0;0;0;0;0;0;0;0.00308642
gestion;0;0;0;0;0;0;0;0;0;0;0.00308642
évolution;0;0;0;0;0;0;0;0;0;0;0.00308642
is;0;0;0;0;0;0;0;0;0;0;0.00308642
borne supérieure;0;0;0;0;0;0;0;0;0;0;0.00308642
principales;0;0;0;0;0;0;0;0;0;0;0.00308642
relever;0;0;0;0;0;0;0;0;0;0;0.00308642
opération;0;0;0;0;0;0;0;0;0;0;0.00308642
grand entier;0;0;0;0;0;0;0;0;0;0;0.00308642
enveloppe;0;0;0;0;0;0;0;0;0;0;0.00308642
explicite;0;0;0;0;0;0;0;0;0;0;0.00308642
ordre normal;0;0;0;0;0;0;0;0;0;0;0.00308642
division euclidienne;0;0;0;0;0;0;0;0;0;0;0.00308642
euclidienne;0;0;0;0;0;0;0;0;0;0;0.00308642
arrondir;0;0;0;0;0;0;0;0;0;0;0.00308642
unaires;0;0;0;0;0;0;0;0;0;0;0.00308642
exclusif;0;0;0;0;0;0;0;0;0;0;0.00308642
inférer;0;0;0;0;0;0;0;0;0;0;0.00308642
opérateur booléen;0;0;0;0;0;0;0;0;0;0;0.00308642
négation;0;0;0;0;0;0;0;0;0;0;0.00308642
formel;0;0;0;0;0;0;0;0;0;0;0.00308642
effectifs;0;0;0;0;0;0;0;0;0;0;0.00308642
signature;0;0;0;0;0;0;0;0;0;0;0.00308642
duplication de code;0;0;0;0;0;0;0;0;0;0;0.00308642
pointe;0;0;0;0;0;0;0;0;0;0;0.00308642
capter;0;0;0;0;0;0;0;0;0;0;0.00308642
commande;0;0;0;0;0;0;0;0;0;0;0.00308642
fichier exécutable;0;0;0;0;0;0;0;0;0;0;0.00308642
syntaxique;0;0;0;0;0;0;0;0;0;0;0.00308642
instruction vide;0;0;0;0;0;0;0;0;0;0;0.00308642
mettre fin à;0;0;0;0;0;0;0;0;0;0;0.00308642
jour;0;0;0;0;0;0;0;0;0;0;0.00308642
améliorer;0;0;0;0;0;0;0;0;0;0;0.00308642
mode graphique;0;0;0;0;0;0;0;0;0;0;0.00308642
scanner;0;0;0;0;0;0;0;0;0;0;0.00308642
périphérique;0;0;0;0;0;0;0;0;0;0;0.00308642
approprié;0;0;0;0;0;0;0;0;0;0;0.00308642
accès séquentiel;0;0;0;0;0;0;0;0;0;0;0.00308642
terminal;0;0;0;0;0;0;0;0;0;0;0.00308642
classloader;0;0;0;0;0;0;0;0;0;0;0.00308642
pare-feu;0;0;0;0;0;0;0;0;0;0;0.00308642
technique;0;0;0;0;0;0;0;0;0;0;0.00308642
réutilisation de code;0;0;0;0;0;0;0;0;0;0;0.00308642
astre;0;0;0;0;0;0;0;0;0;0;0.00308642
sous-type;0;0;0;0;0;0;0;0;0;0;0.00308642
ascendant;0;0;0;0;0;0;0;0;0;0;0.00308642
planete;0;0;0;0;0;0;0;0;0;0;0.00308642
descendre;0;0;0;0;0;0;0;0;0;0;0.00308642
type dynamique;0;0;0;0;0;0;0;0;0;0;0.00308642
liaison dynamique;0;0;0;0;0;0;0;0;0;0;0.00308642
annotation;0;0;0;0;0;0;0;0;0;0;0.00308642
compatibilité;0;0;0;0;0;0;0;0;0;0;0.00308642
accessible;0;0;0;0;0;0;0;0;0;0;0.00308642
invoquer;0;0;0;0;0;0;0;0;0;0;0.00308642
draw;0;0;0;0;0;0;0;0;0;0;0.00308642
différencier;0;0;0;0;0;0;0;0;0;0;0.00308642
cat;0;0;0;0;0;0;0;0;0;0;0.00308642
division par zéro;0;0;0;0;0;0;0;0;0;0;0.00308642
paquetage;0;0;0;0;0;0;0;0;0;0;0.00308642
normal;0;0;0;0;0;0;0;0;0;0;0.00308642
prendre en compte;0;0;0;0;0;0;0;0;0;0;0.00308642
interfaces graphiques;0;0;0;0;0;0;0;0;0;0;0.00308642
abstract window toolkit;0;0;0;0;0;0;0;0;0;0;0.00308642
prompt;0;0;0;0;0;0;0;0;0;0;0.00308642
containers;0;0;0;0;0;0;0;0;0;0;0.00308642
intermédiaires;0;0;0;0;0;0;0;0;0;0;0.00308642
panel;0;0;0;0;0;0;0;0;0;0;0.00308642
taille;0;0;0;0;0;0;0;0;0;0;0.00308642
généré;0;0;0;0;0;0;0;0;0;0;0.00308642
nature;0;0;0;0;0;0;0;0;0;0;0.00308642
listener;0;0;0;0;0;0;0;0;0;0;0.00308642
touche;0;0;0;0;0;0;0;0;0;0;0.00308642
fenêtre;0;0;0;0;0;0;0;0;0;0;0.00308642
anonyme;0;0;0;0;0;0;0;0;0;0;0.00308642
modèle-vue-contrôleur;0;0;0;0;0;0;0;0;0;0;0.00308642
interface utilisateur;0;0;0;0;0;0;0;0;0;0;0.00308642
paradigme;0;0;0;0;0;0;0;0;0;0;0.00308642
dater;0;0;0;0;0;0;0;0;0;0;0.00308642
adaptabilité;0;0;0;0;0;0;0;0;0;0;0.00308642
type de programme;0;0;0;0;0;0;0;0;0;0;0.00308642
programmation concurrente;0;0;0;0;0;0;0;0;0;0;0.00308642
segment de code;0;0;0;0;0;0;0;0;0;0;0.00308642
garantir;0;0;0;0;0;0;0;0;0;0;0.00308642
consommateur;0;0;0;0;0;0;0;0;0;0;0.00308642
symétrique;0;0;0;0;0;0;0;0;0;0;0.00308642
javabeans;0;0;0;0;0;0;0;0;0;0;0.00308642
couplage;0;0;0;0;0;0;0;0;0;0;0.00308642
cohesion;0;0;0;0;0;0;0;0;0;0;0.00308642
adéquation;0;0;0;0;0;0;0;0;0;0;0.00308642
délicats;0;0;0;0;0;0;0;0;0;0;0.00308642
processus de conception;0;0;0;0;0;0;0;0;0;0;0.00308642
garder;0;0;0;0;0;0;0;0;0;0;0.00308642
impact;0;0;0;0;0;0;0;0;0;0;0.00308642
architecture logicielle;0;0;0;0;0;0;0;0;0;0;0.00308642
minimiser;0;0;0;0;0;0;0;0;0;0;0.00308642
objet métier;0;0;0;0;0;0;0;0;0;0;0.00308642
représentation interne;0;0;0;0;0;0;0;0;0;0;0.00308642
gestion de données;0;0;0;0;0;0;0;0;0;0;0.00308642
applicatives;0;0;0;0;0;0;0;0;0;0;0.00308642
schéma de;0;0;0;0;0;0;0;0;0;0;0.00308642
idéale;0;0;0;0;0;0;0;0;0;0;0.00308642
import;0;0;0;0;0;0;0;0;0;0;0.00308642
view;0;0;0;0;0;0;0;0;0;0;0.00308642
esprit;0;0;0;0;0;0;0;0;0;0;0.00308642
système distribués;0;0;0;0;0;0;0;0;0;0;0.00308642
java ee;0;0;0;0;0;0;0;0;0;0;0.00308642
ejb;0;0;0;0;0;0;0;0;0;0;0.00308642
servlets;0;0;0;0;0;0;0;0;0;0;0.00308642
interrelation;0;0;0;0;0;0;0;0;0;0;0.00308642
plan de test;0;0;0;0;0;0;0;0;0;0;0.00308642
test système;0;0;0;0;0;0;0;0;0;0;0.00308642
cas de test;0;0;0;0;0;0;0;0;0;0;0.00308642
malheureusement;0;0;0;0;0;0;0;0;0;0;0.00308642
régression;0;0;0;0;0;0;0;0;0;0;0.00308642
test de non-régression;0;0;0;0;0;0;0;0;0;0;0.00308642
batterie;0;0;0;0;0;0;0;0;0;0;0.00308642
communauté open source;0;0;0;0;0;0;0;0;0;0;0.00308642
outil;0;0;0;0;0;0;0;0;0;0;0.00308642
test fixture;0;0;0;0;0;0;0;0;0;0;0.00308642
test;0;0;0;0;0;0;0;0;0;0;0.00308642
bean;0;0;0;0;0;0;0;0;0;0;0.00308642
composant;0;0;0;0;0;0;0;0;0;0;0.00308642
assemblé;0;0;0;0;0;0;0;0;0;0;0.00308642
plate-forme java;0;0;0;0;0;0;0;0;0;0;0.00308642
java se;0;0;0;0;0;0;0;0;0;0;0.00308642
convention de nommage;0;0;0;0;0;0;0;0;0;0;0.00308642
environnement de développement;0;0;0;0;0;0;0;0;0;0;0.00308642
personnalisation;0;0;0;0;0;0;0;0;0;0;0.00308642
persistance;0;0;0;0;0;0;0;0;0;0;0.00308642
support de stockage;0;0;0;0;0;0;0;0;0;0;0.00308642
sérialisation;0;0;0;0;0;0;0;0;0;0;0.00308642
canvas;0;0;0;0;0;0;0;0;0;0;0.00308642
théoriques;0;0;0;0;0;0;0;0;0;0;0.00308642
algorithmes;0;0;0;0;0;0;0;0;0;0;0.00308642
fondamentaux;0;0;0;0;0;0;0;0;0;0;0.00308642
interaction;0;0;0;0;0;0;0;0;0;0;0.00308642
unique;0;0;0;0;0;0;0;0;0;0;0.00308642
barre de défilement;0;0;0;0;0;0;0;0;0;0;0.00308642
existants;0;0;0;0;0;0;0;0;0;0;0.00308642
an;0;0;0;0;0;0;0;0;0;0;0.00308642
bytecode;0;0;0;0;0;0;0;0;0;0;0.00308642
structure de classe;0;0;0;0;0;0;0;0;0;0;0.00308642
java native interface;0;0;0;0;0;0;0;0;0;0;0.00308642
tutoriel;0;0;0;0;0;0;0;0;0;0;0.00308642
interface de programmation;0;0;0;0;0;0;0;0;0;0;0.00308642
interfaçage;0;0;0;0;0;0;0;0;0;0;0.00308642
programme c;0;0;0;0;0;0;0;0;0;0;0.00308642
wall;0;0;0;0;0;0;0;0;0;0;0.00308642
illustrer;0;0;0;0;0;0;0;0;0;0;0.00308642
procedure;0;0;0;0;0;0;0;0;0;0;0.00308642
descripteur;0;0;0;0;0;0;0;0;0;0;0.00308642
structure de donnée;0;0;0;0;0;0;0;0;0;0;0.00308642
scanf;0;0;0;0;0;0;0;0;0;0;0.00308642
allocation;0;0;0;0;0;0;0;0;0;0;0.00308642
mémoire dynamique;0;0;0;0;0;0;0;0;0;0;0.00308642
edition;0;0;0;0;0;0;0;0;0;0;0.00308642
java platform, micro edition;0;0;0;0;0;0;0;0;0;0;0.00308642
décembre 2006;0;0;0;0;0;0;0;0;0;0;0.00308642
produit logiciel;0;0;0;0;0;0;0;0;0;0;0.00308642
java runtime environment;0;0;0;0;0;0;0;0;0;0;0.00308642
runtime;0;0;0;0;0;0;0;0;0;0;0.00308642
java development kit;0;0;0;0;0;0;0;0;0;0;0.00308642
imprécis;0;0;0;0;0;0;0;0;0;0;0.00308642
kit de développement;0;0;0;0;0;0;0;0;0;0;0.00308642
application mobiles;0;0;0;0;0;0;0;0;0;0;0.00308642
pda;0;0;0;0;0;0;0;0;0;0;0.00308642
java card;0;0;0;0;0;0;0;0;0;0;0.00308642
carte à puce;0;0;0;0;0;0;0;0;0;0;0.00308642
javafx;0;0;0;0;0;0;0;0;0;0;0.00308642
encyclopédie;0;0;0;0;0;0;0;0;0;0;0.00308642
java 2;0;0;0;0;0;0;0;0;0;0;0.00308642
plateforme java;0;0;0;0;0;0;0;0;0;0;0.00308642
