X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
supprimer bn:00087533v ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
papaye bn:00016072n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
banane bn:00008268n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
orange bn:00107945a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
type de fonction bn:03403506n ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
vide bn:00113475a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
devoir bn:00091362v ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
virgule bn:00020937n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
salaire bn:15928884n ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
chaine bn:03482967n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bleu bn:00011477n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
vert bn:00041648n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
extérieur bn:00108059a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
total bn:00102277a ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0
nb bn:00056690n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
contraire bn:00100398a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
segment de code bn:00186041n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
comportement bn:00009657n ; 0.0153846 ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
point d’interrogation bn:00047210n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
nature bn:00057017n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
caractère de ponctuation bn:00003061n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
ponctuation bn:00065224n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
décoder bn:00086376v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
chiffre hexadécimaux bn:00043957n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
poster bn:00090548v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
query_string bn:03583474n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
split bn:03731386n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
parser bn:15790106n ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
figurer bn:00014691n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
courriel bn:00087450v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
groupe bn:00041942n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
civilité bn:00019387n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
anglais bn:00030862n ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0
art bn:00005927n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
vérification bn:00017984n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
traduction bn:00047114n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235
particulier bn:00073185n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
chevron bn:03171924n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
action bn:00001127n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235
printf bn:03243783n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0
statistique bn:00074061n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
simultanés bn:00099916a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
transaction bn:01403911n ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0
application programming interface bn:02130401n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
ansi bn:03507104n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
schéma de bn:00035375n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
gauche bn:00050521n ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
unix bn:00079165n ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0
windows nt bn:01409690n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
étendre bn:00085362v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
numérique bn:15182937n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
interroger bn:00032094n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
marc bn:17140087n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
paragraphe bn:00060556n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111
numéro de ligne bn:03406633n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
avoir besoin de bn:00091028v ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0
pouvoir bn:00063940n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
cliquer bn:00085116v ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
js bn:15539067n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
second bn:00005460n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
long bn:00116154r ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
époque unix bn:00124230n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
gmt bn:00040810n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
droite bn:00051291n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0
heure internet bn:02981905n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
vendredi bn:00036512n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
longue bn:00106124a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
préfixe bn:00064136n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
système horaire bn:04803326n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
booléenne bn:00098690a ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
monday bn:00055609n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
année bissextile bn:00000107n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
dec bn:00017011n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
ordinal bn:00107962a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
fuseau horaire bn:00077302n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
samedi bn:00068696n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
année 0 bn:03149812n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
août bn:00007140n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
août 2000 bn:00690237n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
minuscule bn:00098029a ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
temporaire bn:00105439a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
host bn:01846442n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235
tr bn:03561884n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
pear bn:03735126n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
persistance bn:03432337n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
durée de vie bn:01120526n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
chocolat bn:00018639n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
sortie bn:01541423n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0
variable d’environnement bn:00031075n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
café bn:00020414n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
annexe bn:03832754n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
poisson bn:00062612n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
protocole bn:00021227n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
avoir recours à bn:00082705v ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
côté bn:00110607a ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
cookie de session bn:00070691n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
void bn:01326821n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
configurer bn:00085667v ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
clé de session bn:03483754n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
sgbd bn:00025335n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
valeur bn:00079508n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0
arrêté bn:00082277v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
rafraîchir bn:00088571v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
transmettre bn:00088164v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
appel de fonction bn:00036827n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0
tableau associatif bn:03848413n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
unset bn:00176172n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
description bn:04723965n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111
pointeur bn:03222272n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0
fermer bn:00085170v ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
spécifique bn:00111002a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
réussite bn:00000870n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
fread bn:13825823n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
fin bn:00113911a ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0
gras bn:00011848n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
gestion fichiers bn:00264400n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
fichier en lecture seule bn:00066358n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
copy bn:14086525n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
rename bn:00342646n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
chdir bn:00821546n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
repertoire bn:00027375n ; 0.111111 ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
avantageux bn:00096535a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
permission bn:00050986n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235
échec bn:00018197n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235
basename bn:01749628n ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
l’image bn:17143150n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
psd bn:15712791n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
bmp bn:01848933n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
img bn:02450504n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
librairie gd bn:03462925n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
détruire bn:00084204v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
débogage bn:01845297n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
absent bn:00096194a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
erreur sémantique bn:00068562n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
sémantique bn:00110347a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
code parfait bn:01137501n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bogue bn:00064654n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
adapter bn:00088243v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
notices bn:00058169n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
harmonieuse bn:00103983a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
string bn:00050078n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111
log bn:00051830n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
modulaire bn:00106842a ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
réutilisation bn:02823226n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
réutilisation de code bn:00205717n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
interagir bn:00089808v ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
effet externe bn:00032451n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
méthodologie bn:00054633n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
conséquent bn:03684159n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
sein bn:00012047n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
polymorphisme bn:01974384n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0
hiérarchique bn:00104156a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
parent bn:00060643n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
code réutilisable bn:03368223n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
corps de fonction bn:04841943n ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
fatal bn:00102827a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
redéfinir bn:00092568v ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
fonction de classe bn:00118742n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
variables locales bn:00958409n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0
classe bn:03608262n ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
garder bn:00089407v ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0
possibilité bn:00045632n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0
véhicule bn:00079675n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
velo bn:00010248n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
hériter bn:00089736v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
cb 500 bn:00338640n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
type primitifs bn:02695430n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
enfant bn:00018346n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111
effectivement bn:00114357r ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
c++ bn:03586438n ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0
exception bn:00032118n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0
clonage bn:04738539n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
reference bn:00001302n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
mot-clé bn:03277968n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
hériter bn:00043823n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
mot clé bn:03446421n ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
résolution bn:00064528n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
self bn:03432485n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
parente bn:00033359n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
être valable bn:00082706v ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
créer bn:00086008v ; 0.111111 ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
définie bn:00101088a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
abstraire bn:00082180v ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0
template bn:02473997n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
ordinateur bn:00021464n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
gratuité bn:00341663n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
disponibilité bn:00000670n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
licence gnu bn:01157379n ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111
gnu bn:00324017n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
macos x bn:01334510n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
solaris bn:03226168n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
contrairement bn:00116459r ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
intermédiaire bn:00105288a ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
adabas bn:03129279n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
adabas d bn:03753860n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
écrire à bn:00094109v ; 0.2 ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
ensemble bn:00114766r ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
spécification bn:00073217n ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0
type unix bn:01415352n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
compilateur bn:00021344n ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0
compilateur c bn:00014400n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
distribution linux bn:01061442n ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
généralement bn:00114778r ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
redémarrer bn:00092413v ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
phrase bn:00070528n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
faire fonctionner bn:00095818v ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
fichier exécutable bn:00058456n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
informatique bn:00021494n ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0
oeil bn:00032512n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
