X;C3.csv;C5.csv;C6.csv;CJA-automatic.csv
bcd;0;0;0.111111;0
sous-répertoire;0;0;0.111111;0
article de presse;0;0;0.111111;0
copier;0;0;0.2;0.2
horizontale;0;0;0.111111;0
fin de paragraphe;0;0;0.111111;0
système d’exploitation;0;0;0.111111;0
disque dur;0;0;0.111111;0
disquette;0;0;0.111111;0
mini-site;0;0;0.111111;0
accès libre;0;0;0.111111;0
libre;0;0;0.111111;0
numéro de téléphone;0;0;0.111111;0
téléphone;0;0;0.2;0.2
énoncé;0;0;0.111111;0
punition;0;0;0.111111;0
récursive;0;0;0.111111;0
retour;0;0;0.111111;0
or;0;0;0.111111;0
compléter;0;0;0.111111;0
féminin;0;0;0.111111;0
chasse;0;0;0.111111;0
chiens;0;0;0.111111;0
amis;0;0;0.111111;0
bienvenue;0;0;0.111111;0
interdit;0;0;0.111111;0
correct;0;0;0.2;0.2
limiter;0;0;0.111111;0
min;0;0;0.111111;0
triche;0;0;0.111111;0
pipotron;0;0;0.111111;0
égard;0;0;0.111111;0
dégradation;0;0;0.111111;0
convient;0;0;0.2;0.2
anticiper;0;0;0.111111;0
préoccuper;0;0;0.111111;0
remémorer;0;0;0.111111;0
globalité;0;0;0.111111;0
possession;0;0;0.111111;0
bon sens;0;0;0.111111;0
correspondante;0;0;0.111111;0
onglets;0;0;0.111111;0
sciences;0;0;0.111111;0
créer;0;0;0.111111;0
chansons;0;0;0.111111;0
genre musicaux;0;0;0.111111;0
parole;0;0;0.111111;0
statistique;0;0;0.111111;0
droit d’auteur;0;0;0.111111;0
supprimer;0;0;0.111111;0
paroles de chanson;0;0;0.111111;0
orthographe;0;0;0.111111;0
familiarisation;0;0;0.111111;0
créneau horaires;0;0;0.111111;0
pouvoir;0;0;0.111111;0
notification;0;0;0.111111;0
tableur;0;0;0.111111;0
dérouler;0;0;0.111111;0
rue;0;0;0.111111;0
seance;0;0;0.111111;0
club de tennis;0;0;0.111111;0
tennis;0;0;0.111111;0
défaire;0;0;0.111111;0
payer;0;0;0.111111;0
sport;0;0;0.111111;0
matériel;0;0;0.111111;0
civile;0;0;0.111111;0
clavier;0;0;0.2;0.2
vol;0;0;0.111111;0
dégradation;0;0;0.111111;0
mettre en prison;0;0;0.111111;0
vainqueur;0;0;0.111111;0
logistiques;0;0;0.111111;0
match;0;0;0.111111;0
caravane;0;0;0.111111;0
branchement;0;0;0.111111;0
lit;0;0;0.111111;0
lit pliants;0;0;0.111111;0
nuit;0;0;0.111111;0
redevance;0;0;0.111111;0
véhicules;0;0;0.111111;0
courrier publicitaires;0;0;0.111111;0
publicitaires;0;0;0.111111;0
car;0;0;0.111111;0
réfrigérateur;0;0;0.111111;0
prestation;0;0;0.111111;0
localisation géographique;0;0;0.111111;0
téléphone;0;0;0.111111;0
entendre;0;0;0.111111;0
fin;0;0;0.111111;0
presque;0;0;0.111111;0
adhérents;0;0;0.111111;0
adhesion;0;0;0.111111;0
euro;0;0;0.111111;0
moindre;0;0;0.111111;0
intuitive;0;0;0.111111;0
vital;0;0;0.111111;0
bibliothèque thématiques;0;0;0.111111;0
thématiques;0;0;0.111111;0
avantageront;0;0;0.111111;0
aphorisme;0;0;0.111111;0
logiciel libres;0;0;0.111111;0
décès;0;0;0.111111;0
seul;0;0;0.111111;0
lieu de naissance;0;0;0.111111;0
multimédia;0;0;0.111111;0
document officiel;0;0;0.111111;0
acte;0;0;0.111111;0
acte de naissance;0;0;0.111111;0
mariage;0;0;0.111111;0
minimales;0;0;0.111111;0
album;0;0;0.111111;0
photo;0;0;0.111111;0
import-export;0;0;0.111111;0
gedcom;0;0;0.111111;0
mormons;0;0;0.111111;0
nom complet;0;0;0.111111;0
jésus-christ;0;0;0.111111;0
logiciel de généalogie;0;0;0.111111;0
stocker;0;0;0.111111;0
maladies;0;0;0.111111;0
bonheur;0;0;0.111111;0
organisation;0;0;0.2;0.2
part;0;0;0.111111;0
exception;0;0;0.111111;0
sexe;0;0;0.111111;0
gravite;0;0;0.111111;0
administratif;0;0;0.111111;0
besoin de savoir;0;0;0.111111;0
fier;0;0;0.111111;0
temps partiel;0;0;0.111111;0
partiel;0;0;0.111111;0
décharges;0;0;0.111111;0
contrat;0;0;0.111111;0
libre accès;0;0;0.111111;0
enseignant;0;0;0.111111;0
vacataires;0;0;0.111111;0
deug;0;0;0.111111;0
service;0;0;0.111111;0
semestre;0;0;0.111111;0
universitaires;0;0;0.111111;0
universitaire;0;0;0.111111;0
économie;0;0;0.111111;0
histoire;0;0;0.111111;0
maître de conférence;0;0;0.111111;0
moins;0;0;0.111111;0
pédagogique;0;0;0.111111;0
titulaires;0;0;0.111111;0
cm;0;0;0.111111;0
travaux dirigés;0;0;0.111111;0
parler;0;0;0.111111;0
obliger;0;0;0.111111;0
philosophie;0;0;0.111111;0
bac;0;0;0.111111;0
chargé;0;0;0.111111;0
chargé de cours;0;0;0.111111;0
criminelles;0;0;0.111111;0
institutions;0;0;0.111111;0
politique;0;0;0.111111;0
littérature;0;0;0.111111;0
littérature germaniques;0;0;0.111111;0
romanes;0;0;0.111111;0
littérature arabes;0;0;0.111111;0
psychologie;0;0;0.111111;0
psychologie clinique;0;0;0.111111;0
psychologie sociale;0;0;0.111111;0
arts;0;0;0.111111;0
musique;0;0;0.111111;0
musicologie;0;0;0.111111;0
anthropologie;0;0;0.111111;0
éthnologie;0;0;0.111111;0
préhistoire;0;0;0.111111;0
civilisation;0;0;0.111111;0
archéologie;0;0;0.111111;0
contemporain;0;0;0.111111;0
géographie;0;0;0.111111;0
géographie physique;0;0;0.111111;0
espace;0;0;0.111111;0
mathématiques;0;0;0.2;0.2
constituants;0;0;0.111111;0
chimie théorique;0;0;0.111111;0
chimie organique;0;0;0.111111;0
astronomie;0;0;0.111111;0
océanographie;0;0;0.111111;0
océanographie physique;0;0;0.111111;0
physique;0;0;0.111111;0
pharmaceutiques;0;0;0.111111;0
génie mécanique;0;0;0.111111;0
génie civil;0;0;0.111111;0
génie informatique;0;0;0.111111;0
procédés;0;0;0.111111;0
biochimie;0;0;0.111111;0
biologie;0;0;0.111111;0
biologie moléculaire;0;0;0.111111;0
moléculaire;0;0;0.111111;0
biologie cellulaire;0;0;0.111111;0
physiologie;0;0;0.111111;0
population;0;0;0.111111;0
écologie;0;0;0.111111;0
organismes;0;0;0.111111;0
éducation;0;0;0.111111;0
epistémologie;0;0;0.111111;0
cultures;0;0;0.111111;0
activité physiques;0;0;0.111111;0
théologie;0;0;0.111111;0
théologie catholique;0;0;0.111111;0
approche;0;0;0.111111;0
vinyl;0;0;0.111111;0
l’album;0;0;0.111111;0
ailleurs;0;0;0.111111;0
problème;0;0;0.111111;0
recherche;0;0;0.111111;0
là;0;0;0.111111;0
centrale;0;0;0.111111;0
intitulé;0;0;0.2;0.2
rock;0;0;0.111111;0
pénétration;0;0;0.111111;0
date de sortie;0;0;0.111111;0
figurer;0;0;0.111111;0
code postal;0;0;0.111111;0
bureau;0;0;0.111111;0
compte en banque;0;0;0.111111;0
numéro isbn;0;0;0.111111;0
axiome;0;0;0.111111;0
residents;0;0;0.111111;0
rolling stones;0;0;0.111111;0
mick jagger;0;0;0.111111;0
keith richard;0;0;0.111111;0
john lennon;0;0;0.111111;0
futur;0;0;0.111111;0
code barre;0;0;0.111111;0
compositeur;0;0;0.111111;0
song;0;0;0.111111;0
varier;0;0;0.111111;0
velvet underground;0;0;0.111111;0
terry riley;0;0;0.111111;0
probabilité;0;0;0.111111;0
mémoriser;0;0;0.111111;0
conceptuel;0;0;0.111111;0
numero;0;0;0.111111;0
facilité;0;0;0.111111;0
alternative;0;0;0.111111;0
quanta;0;0;0.111111;0
intermédiaire;0;0;0.2;0.2
associatif;0;0;0.111111;0
ébauche;0;0;0.111111;0
mémento;0;0;0;0.111111
reference;0;0;0;0.111111
générateur;0;0;0;0.111111
générateur de documentation;0;0;0;0.111111
javadoc;0;0;0;0.111111
style de programmation;0;0;0;0.111111
identificateurs;0;0;0;0.111111
type primitifs;0;0;0;0.111111
type statique;0;0;0;0.111111
hiérarchie;0;0;0;0.111111
nouvelle classe;0;0;0;0.111111
mise en page;0;0;0;0.111111
swing;0;0;0;0.111111
thread;0;0;0;0.111111
section critiques;0;0;0;0.111111
interactive;0;0;0;0.111111
test unitaires;0;0;0;0.111111
unitaires;0;0;0;0.111111
design pattern;0;0;0;0.111111
modèle singleton;0;0;0;0.111111
machine virtuelle java;0;0;0;0.111111
glossaire;0;0;0;0.111111
monde réel;0;0;0;0.111111
concrète;0;0;0;0.111111
grise;0;0;0;0.111111
typiquement;0;0;0;0.111111
encapsuler;0;0;0;0.111111
interagir;0;0;0;0.111111
nom générique;0;0;0;0.111111
consommation;0;0;0;0.111111
hiérarchique;0;0;0;0.111111
sun microsystems;0;0;0;0.111111
james gosling;0;0;0;0.111111
obligatoire;0;0;0;0.111111
lisibilité;0;0;0;0.111111
durée de vie;0;0;0;0.111111
verbe;0;0;0;0.111111
paraphraser;0;0;0;0.111111
intitulé;0;0;0;0.111111
complète;0;0;0;0.111111
lettre minuscules;0;0;0;0.111111
rassembler;0;0;0;0.111111
jar;0;0;0;0.111111
classpath;0;0;0;0.111111
void;0;0;0;0.111111
abstract;0;0;0;0.111111
sémantique;0;0;0;0.111111
matériels;0;0;0;0.111111
spécifique;0;0;0;0.111111
ajouter;0;0;0;0.111111
conformer;0;0;0;0.111111
contribuer;0;0;0;0.111111
concept;0;0;0;0.111111
intérieur;0;0;0;0.111111
classe internes;0;0;0;0.111111
regroupement;0;0;0;0.111111
encapsulation;0;0;0;0.111111
mots-clés;0;0;0;0.111111
modificateurs;0;0;0;0.111111
variable de classe;0;0;0;0.111111
variable de type;0;0;0;0.111111
tentative;0;0;0;0.111111
espace mémoire;0;0;0;0.111111
collector;0;0;0;0.111111
indirectement;0;0;0;0.111111
sémantique;0;0;0;0.111111
cyrillique;0;0;0;0.111111
windows nt;0;0;0;0.111111
système de codage;0;0;0;0.111111
byte;0;0;0;0.111111
simple précision;0;0;0;0.111111
double précision;0;0;0;0.111111
point décimal;0;0;0;0.111111
affection;0;0;0;0.111111
bibliothèque standard;0;0;0;0.111111
primitif;0;0;0;0.111111
autoboxing;0;0;0;0.111111
auparavant;0;0;0;0.111111
noter;0;0;0;0.111111
opérandes;0;0;0;0.111111
mark;0;0;0;0.111111
applicables;0;0;0;0.111111
agrégat;0;0;0;0.111111
fréquents;0;0;0;0.111111
généricité;0;0;0;0.111111
précédente;0;0;0;0.111111
gestion;0;0;0;0.111111
évolution;0;0;0;0.111111
is;0;0;0;0.111111
borne supérieure;0;0;0;0.111111
principales;0;0;0;0.111111
relever;0;0;0;0.111111
opération;0;0;0;0.111111
grand entier;0;0;0;0.111111
enveloppe;0;0;0;0.111111
explicite;0;0;0;0.111111
ordre normal;0;0;0;0.111111
division euclidienne;0;0;0;0.111111
euclidienne;0;0;0;0.111111
arrondir;0;0;0;0.111111
unaires;0;0;0;0.111111
exclusif;0;0;0;0.111111
inférer;0;0;0;0.111111
opérateur booléen;0;0;0;0.111111
négation;0;0;0;0.111111
paramètre formel;0;0;0;0.111111
formel;0;0;0;0.111111
effectifs;0;0;0;0.111111
signature;0;0;0;0.111111
duplication de code;0;0;0;0.111111
pointe;0;0;0;0.111111
capter;0;0;0;0.111111
commande;0;0;0;0.111111
fichier exécutable;0;0;0;0.111111
syntaxique;0;0;0;0.111111
instruction vide;0;0;0;0.111111
vide;0;0;0;0.111111
mettre fin à;0;0;0;0.111111
boucle while;0;0;0;0.111111
jour;0;0;0;0.111111
améliorer;0;0;0;0.111111
mode graphique;0;0;0;0.111111
scanner;0;0;0;0.111111
périphérique;0;0;0;0.111111
approprié;0;0;0;0.111111
accès séquentiel;0;0;0;0.111111
terminal;0;0;0;0.111111
erreur de saisie;0;0;0;0.111111
classloader;0;0;0;0.111111
accessibilité;0;0;0;0.111111
pare-feu;0;0;0;0.111111
technique;0;0;0;0.111111
réutilisation;0;0;0;0.111111
réutilisation de code;0;0;0;0.111111
astre;0;0;0;0.111111
hériter;0;0;0;0.111111
sous-type;0;0;0;0.111111
ascendant;0;0;0;0.111111
planete;0;0;0;0.111111
descendre;0;0;0;0.111111
type dynamique;0;0;0;0.111111
liaison dynamique;0;0;0;0.111111
annotation;0;0;0;0.111111
compatibilité;0;0;0;0.111111
accessible;0;0;0;0.111111
invoquer;0;0;0;0.111111
draw;0;0;0;0.111111
dehors;0;0;0;0.111111
différencier;0;0;0;0.111111
cat;0;0;0;0.111111
division par zéro;0;0;0;0.111111
paquetage;0;0;0;0.111111
normal;0;0;0;0.111111
normalement;0;0;0;0.111111
prendre en compte;0;0;0;0.111111
interfaces graphiques;0;0;0;0.111111
abstract window toolkit;0;0;0;0.111111
prompt;0;0;0;0.111111
containers;0;0;0;0.111111
intermédiaires;0;0;0;0.111111
panel;0;0;0;0.111111
positionnement;0;0;0;0.111111
taille;0;0;0;0.111111
souris;0;0;0;0.111111
généré;0;0;0;0.111111
nature;0;0;0;0.111111
listener;0;0;0;0.111111
touche;0;0;0;0.111111
fenêtre;0;0;0;0.111111
anonyme;0;0;0;0.111111
modèle-vue-contrôleur;0;0;0;0.111111
interface utilisateur;0;0;0;0.111111
paradigme;0;0;0;0.111111
dater;0;0;0;0.111111
adaptabilité;0;0;0;0.111111
type de programme;0;0;0;0.111111
programmation concurrente;0;0;0;0.111111
segment de code;0;0;0;0.111111
garantir;0;0;0;0.111111
consommateur;0;0;0;0.111111
symétrique;0;0;0;0.111111
javabeans;0;0;0;0.111111
couplage;0;0;0;0.111111
cohesion;0;0;0;0.111111
adéquation;0;0;0;0.111111
délicats;0;0;0;0.111111
processus de conception;0;0;0;0.111111
garder;0;0;0;0.111111
impact;0;0;0;0.111111
architecture logicielle;0;0;0;0.111111
minimiser;0;0;0;0.111111
objet métier;0;0;0;0.111111
représentation interne;0;0;0;0.111111
gestion de données;0;0;0;0.111111
applicatives;0;0;0;0.111111
schéma de;0;0;0;0.111111
idéale;0;0;0;0.111111
import;0;0;0;0.111111
view;0;0;0;0.111111
esprit;0;0;0;0.111111
système distribués;0;0;0;0.111111
java ee;0;0;0;0.111111
ejb;0;0;0;0.111111
servlets;0;0;0;0.111111
interrelation;0;0;0;0.111111
plan de test;0;0;0;0.111111
test système;0;0;0;0.111111
cas de test;0;0;0;0.111111
malheureusement;0;0;0;0.111111
régression;0;0;0;0.111111
test de non-régression;0;0;0;0.111111
batterie;0;0;0;0.111111
communauté open source;0;0;0;0.111111
outil;0;0;0;0.111111
test fixture;0;0;0;0.111111
test;0;0;0;0.111111
bean;0;0;0;0.111111
composant;0;0;0;0.111111
assemblé;0;0;0;0.111111
plate-forme java;0;0;0;0.111111
java se;0;0;0;0.111111
convention de nommage;0;0;0;0.111111
environnement de développement;0;0;0;0.111111
personnalisation;0;0;0;0.111111
persistance;0;0;0;0.111111
support de stockage;0;0;0;0.111111
sérialisation;0;0;0;0.111111
canvas;0;0;0;0.111111
théoriques;0;0;0;0.111111
algorithmes;0;0;0;0.111111
fondamentaux;0;0;0;0.111111
structuration;0;0;0;0.111111
interaction;0;0;0;0.111111
unique;0;0;0;0.111111
wikipedia;0;0;0;0.111111
barre de défilement;0;0;0;0.111111
existants;0;0;0;0.111111
an;0;0;0;0.111111
bytecode;0;0;0;0.111111
structure de classe;0;0;0;0.111111
java native interface;0;0;0;0.111111
tutoriel;0;0;0;0.111111
interface de programmation;0;0;0;0.111111
interfaçage;0;0;0;0.111111
programme c;0;0;0;0.111111
wall;0;0;0;0.111111
illustrer;0;0;0;0.111111
procedure;0;0;0;0.111111
descripteur;0;0;0;0.111111
structure de donnée;0;0;0;0.111111
line;0;0;0;0.111111
scanf;0;0;0;0.111111
allocation;0;0;0;0.111111
mémoire dynamique;0;0;0;0.111111
edition;0;0;0;0.111111
java platform, micro edition;0;0;0;0.111111
décembre 2006;0;0;0;0.111111
produit logiciel;0;0;0;0.111111
java runtime environment;0;0;0;0.111111
runtime;0;0;0;0.111111
java development kit;0;0;0;0.111111
débogueur;0;0;0;0.111111
imprécis;0;0;0;0.111111
kit de développement;0;0;0;0.111111
application mobiles;0;0;0;0.111111
pda;0;0;0;0.111111
java card;0;0;0;0.111111
carte à puce;0;0;0;0.111111
javafx;0;0;0;0.111111
encyclopédie;0;0;0;0.111111
éditeur de texte;0;0;0;0.111111
java 2;0;0;0;0.111111
plateforme java;0;0;0;0.111111
