X ; science bn:00069670n ; computer bn:00021464n ; statecharts bn:01128895n ; systems bn:15125301n ; david harel bn:03178978n ; mathematics bn:00053823n ; state bn:00023236n ; state machine bn:00212740n ; diagrams bn:00026817n ; communication bn:00021221n ; units bn:00021497n ; language bn:00049910n ; behavior bn:00009657n ; complex bn:00100148a ; complex system bn:03086504n ; problem bn:00048242n ; reactive systems bn:02824399n ; example bn:00032100n ; automobiles bn:00007309n ; networks bn:00024712n ; kind bn:00035907n ; way bn:00033729n ; time bn:00077270n ; simulation bn:00021496n ; set bn:00070697n ; output bn:00036821n ; information bn:00046705n ; tool bn:00077585n ; number bn:00058285n ; state transition bn:03348716n ; nature bn:00057017n ; triggering bn:00082306v ; hierarchical bn:00104156a ; orthogonality bn:00059586n ; main bn:00099598a ; possible bn:00108829a ; broadcast bn:00013234n ; semantics bn:00070404n ; concept bn:00021547n ; occurring bn:00085337v ; america bn:00003341n ; achieved bn:00082226v ; automata bn:00007371n ; c d bn:00016915n ; sec bn:00068672n ; history bn:00044268n ; effect bn:00021961n ; require bn:00091028v ; determinism bn:00026654n ; simultaneous bn:00099916a ; application bn:00005095n ; possibility bn:00045632n ; light bn:00051108n ; second bn:00095974a ; merely bn:00114626r ; reg bn:01922794n ; timers bn:00077309n ; syntax bn:00062118n ; substates bn:00964536n ; conditional bn:00100214a ; defined bn:00086465v ; formal syntax bn:01042120n ; operational semantics bn:02057536n ; definition bn:00025928n ; condition c bn:00675915n ; subset bn:00074971n ; management bn:00053116n ; higraphs bn:01691263n ; finite bn:00102992a ; new york bn:00041611n ; automata theory bn:00152075n ; entity bn:00031027n ; types bn:00016413n ; multiple bn:00107028a ; composite bn:00100155a ; sequence bn:00070574n ; large number bn:14223782n ; goal bn:00030721n ; scenario bn:01190125n ; city bn:03335997n ; workflows bn:00081578n ; plant bn:00035324n ; transition state bn:03731398n ; strategy bn:00069579n ; police bn:00022026n ; transducer bn:00077966n ; code bn:00020354n ; current bn:00096401a ; traffic light bn:00074441n ; bit bn:00010731n ; include bn:00089662v ; logical value bn:00855623n ; gate bn:00037487n ; flip-flop bn:00035248n ; summary bn:00075142n ; autonomous bn:00097830a ; stateflow bn:03369007n ; red light bn:00066676n ; composite states bn:00892979n ; inner bn:00105133a ; deep bn:00101054a ; simple bn:00098053a ; atomic bn:00097696a ; interaction diagram bn:02571962n ; activity diagrams bn:02627321n ; deterministic finite state automata bn:03499526n ; superstate bn:03656095n ; fsa bn:03013778n ; basic bn:00098103a ; fsms bn:03431506n ; state actions bn:00955439n
simultaneous bn:00099916a ; 0.0821918 ; 0.130435 ; 0.0363636 ; 0.0188679 ; 0.222222 ; 0.0754717 ; 0.037037 ; 0.0764331 ; 0.0263158 ; 0.25 ; 0.0392157 ; 0.0512821 ; 0.0769231 ; 0.0512821 ; 0.121212 ; 0.0555556 ; 0.0784314 ; 0.0606061 ; 0.166667 ; 0.111111 ; 0.142857 ; 0.0487805 ; 0.0283688 ; 0.0769231 ; 0.0645161 ; 0.169014 ; 0.0322581 ; 0.0186916 ; 0.114286 ; 0.0588235 ; 0.1 ; 0.0588235 ; 0.0769231 ; 0.137931 ; 0.047619 ; 0.0512821 ; 0.08 ; 0.0416667 ; 0.0380952 ; 0.117647 ; 0.0454545 ; 0.166667 ; 0.108108 ; 0.105263 ; 0.333333 ; 0.0615385 ; 0.111111 ; 0.0898876 ; 0.111111 ; 1 ; 0.0373832 ; 0.0363636 ; 0.0526316 ; 0.0481928 ; 0.0526316 ; 0.166667 ; 0.142857 ; 0.150943 ; 0.222222 ; 0.166667 ; 0.0373832 ; 0.0769231 ; 0.166667 ; 0.0431655 ; 0.166667 ; 0.111111 ; 0.25 ; 0.173913 ; 0.111111 ; 0.04 ; 0.333333 ; 0.142857 ; 0.0322581 ; 0.0338983 ; 0.142857 ; 0.0526316 ; 0.0526316 ; 0.0769231 ; 0.0769231 ; 0.0769231 ; 0.142857 ; 0.0769231 ; 0.142857 ; 0.142857 ; 0.142857 ; 0.0769231 ; 0.0769231 ; 0.108108 ; 0.0666667 ; 0.0526316 ; 0.0769231 ; 0.0769231 ; 0.0769231 ; 0.0769231 ; 0.173913 ; 0.0769231 ; 0.111111 ; 0.166667 ; 0.333333 ; 0.166667 ; 0.166667 ; 0.0526316 ; 0.0769231 ; 0.111111 ; 0.0769231 ; 0.0666667 ; 0.166667 ; 0.0769231 ; 0.0769231 ; 0.0769231 ; 0.0769231
application bn:00005095n ; 0.106667 ; 0.130081 ; 0.367347 ; 0.0893855 ; 0.0714286 ; 0.131579 ; 0.0747664 ; 0.0666667 ; 0.299465 ; 0.144144 ; 0.230453 ; 0.179775 ; 0.036036 ; 0.179775 ; 0.0163934 ; 0.0330579 ; 0.11811 ; 0.256 ; 0.0747664 ; 0.0808081 ; 0.019802 ; 0.313131 ; 0.16 ; 0.0747664 ; 0.243902 ; 0.0493827 ; 0.118519 ; 0.361111 ; 0.145455 ; 0.606061 ; 0.13913 ; 0.111888 ; 0.0747664 ; 0.116788 ; 0.13913 ; 0.179775 ; 0.128 ; 0.0935673 ; 0.195122 ; 0.125 ; 0.193333 ; 0.036036 ; 0.142857 ; 0.141593 ; 0.0373832 ; 0.0540541 ; 0.0325203 ; 0.210526 ; 0.0808081 ; 0.0373832 ; 1 ; 0.367347 ; 0.144144 ; 0.101266 ; 0.0672269 ; 0.020202 ; 0.040404 ; 0.121212 ; 0.0344828 ; 0.020202 ; 1 ; 0.0747664 ; 0.020202 ; 0.348837 ; 0.020202 ; 0.0808081 ; 0.0808081 ; 0.0754717 ; 0.038835 ; 0.120968 ; 0.040404 ; 0.019802 ; 0.118519 ; 0.121212 ; 0.00980392 ; 0.038835 ; 0.038835 ; 0.020202 ; 0.01 ; 0.020202 ; 0.040404 ; 0.020202 ; 0.040404 ; 0.019802 ; 0.040404 ; 0.020202 ; 0.020202 ; 0.0666667 ; 0.040404 ; 0.038835 ; 0.020202 ; 0.020202 ; 0.020202 ; 0.020202 ; 0.0178571 ; 0.01 ; 0.038835 ; 0.020202 ; 0.019802 ; 0.020202 ; 0.020202 ; 0.0190476 ; 0.01 ; 0.0190476 ; 0.01 ; 0.040404 ; 0.01 ; 0.020202 ; 0.020202 ; 0.020202 ; 0.020202
possibility bn:00045632n ; 0.215827 ; 0.126984 ; 1 ; 0.0879121 ; 0.0695652 ; 0.139738 ; 0.156863 ; 0.131004 ; 0.287958 ; 0.140351 ; 0.222672 ; 0.176796 ; 0.0727273 ; 0.176796 ; 0.0325203 ; 0.0666667 ; 0.25 ; 0.221374 ; 0.156863 ; 0.0784314 ; 0.0192308 ; 0.136752 ; 0.157635 ; 0.0727273 ; 0.114286 ; 0.0949367 ; 0.262295 ; 0.372414 ; 0.141593 ; 0.246154 ; 0.313725 ; 0.246154 ; 0.0350877 ; 0.238095 ; 0.135593 ; 0.176796 ; 0.263158 ; 0.091954 ; 0.474074 ; 0.278261 ; 0.433071 ; 0.0727273 ; 0.284314 ; 0.0645161 ; 0.0754717 ; 0.0529801 ; 0.0655738 ; 0.206452 ; 0.0784314 ; 0.0363636 ; 0.367347 ; 1 ; 0.0655738 ; 0.22069 ; 0.140351 ; 0.0196078 ; 0.0192308 ; 0.110294 ; 0.0695652 ; 0.0196078 ; 0.367347 ; 0.156863 ; 0.0196078 ; 0.374269 ; 0.0196078 ; 0.0784314 ; 0.0784314 ; 0.147059 ; 0.0784314 ; 0.11811 ; 0.0392157 ; 0.0392157 ; 0.115942 ; 0.118519 ; 0.0192308 ; 0.0784314 ; 0.0377358 ; 0.00970874 ; 0.00970874 ; 0.0196078 ; 0.0392157 ; 0.0196078 ; 0.0392157 ; 0.0192308 ; 0.0392157 ; 0.0196078 ; 0.0196078 ; 0.0650407 ; 0.0392157 ; 0.0185185 ; 0.0196078 ; 0.0196078 ; 0.0196078 ; 0.0196078 ; 0.0173913 ; 0.00970874 ; 0.0377358 ; 0.0196078 ; 0.0192308 ; 0.0196078 ; 0.0196078 ; 0.0185185 ; 0.00970874 ; 0.0185185 ; 0.00970874 ; 0.0392157 ; 0.00970874 ; 0.0196078 ; 0.0196078 ; 0.0196078 ; 0.0196078
light bn:00051108n ; 0.0215054 ; 0.0625 ; 0.0655738 ; 0.127273 ; 0.0425532 ; 0.0446927 ; 0.047619 ; 0.0220994 ; 0.102564 ; 0.037037 ; 0.0754717 ; 0.130081 ; 0.222222 ; 0.130081 ; 0.0192308 ; 0.08 ; 0.126984 ; 0.102564 ; 0.1 ; 0.125 ; 0.0322581 ; 0.0727273 ; 0.0522876 ; 0.222222 ; 0.108108 ; 0.0421053 ; 0.111111 ; 0.146789 ; 0.0784314 ; 0.222222 ; 0.0714286 ; 0.1 ; 0.222222 ; 0.025 ; 0.153846 ; 0.130081 ; 0.0606061 ; 0.0357143 ; 0.0683761 ; 0.057971 ; 0.08 ; 0.1 ; 0.0754717 ; 0.380952 ; 0.0526316 ; 0.103896 ; 0.037037 ; 0.0761905 ; 0.125 ; 0.0526316 ; 0.144144 ; 0.0655738 ; 1 ; 0.0842105 ; 0.166667 ; 0.0714286 ; 0.142857 ; 0.0547945 ; 0.0425532 ; 0.0714286 ; 0.144144 ; 0.222222 ; 0.0714286 ; 0.110345 ; 0.0714286 ; 0.285714 ; 0.125 ; 0.0487805 ; 0.125 ; 0.307692 ; 0.0666667 ; 0.0322581 ; 0.111111 ; 0.115942 ; 0.0322581 ; 0.0588235 ; 0.125 ; 0.0714286 ; 0.0344828 ; 0.0714286 ; 0.0322581 ; 0.0344828 ; 0.0322581 ; 0.0322581 ; 0.0322581 ; 0.0714286 ; 0.0714286 ; 0.0754717 ; 0.142857 ; 0.125 ; 0.0714286 ; 0.0714286 ; 0.0714286 ; 0.0714286 ; 0.0487805 ; 0.0714286 ; 0.125 ; 0.0344828 ; 0.0322581 ; 0.0344828 ; 0.0344828 ; 0.125 ; 0.0344828 ; 0.0588235 ; 0.0344828 ; 0.0666667 ; 0.0344828 ; 0.0714286 ; 0.0714286 ; 0.0714286 ; 0.0714286
second bn:00095974a ; 0.109375 ; 0.138614 ; 0.22069 ; 0.0961538 ; 0.0786517 ; 0.135922 ; 0.045977 ; 0.115385 ; 0.319277 ; 0.040404 ; 0.238739 ; 0.398496 ; 0.0963855 ; 0.398496 ; 0.149425 ; 0.0412371 ; 0.156863 ; 0.136752 ; 0.213333 ; 0.0506329 ; 0.0128205 ; 0.0392157 ; 0.155556 ; 0.045977 ; 0.141593 ; 0.123077 ; 0.282828 ; 0.102564 ; 0.159091 ; 0.134454 ; 0.175824 ; 0.134454 ; 0.0963855 ; 0.0661157 ; 0.175824 ; 0.398496 ; 0.0733945 ; 0.0516129 ; 0.445378 ; 0.153846 ; 0.490385 ; 0.0963855 ; 0.181818 ; 0.0824742 ; 0.101266 ; 0.222222 ; 0.170455 ; 0.203008 ; 0.0506329 ; 0.0481928 ; 0.101266 ; 0.22069 ; 0.0842105 ; 1 ; 0.373333 ; 0.0266667 ; 0.025974 ; 0.0689655 ; 0.2 ; 0.0266667 ; 0.101266 ; 0.213333 ; 0.0266667 ; 0.181818 ; 0.0266667 ; 0.106667 ; 0.106667 ; 0.097561 ; 0.106667 ; 0.15 ; 0.0533333 ; 0.0533333 ; 0.282828 ; 0.291667 ; 0.025974 ; 0.0506329 ; 0.0506329 ; 0.0131579 ; 0.0266667 ; 0.0266667 ; 0.025974 ; 0.0131579 ; 0.025974 ; 0.0533333 ; 0.025974 ; 0.0266667 ; 0.0266667 ; 0.168539 ; 0.0533333 ; 0.0506329 ; 0.0266667 ; 0.0266667 ; 0.0266667 ; 0.0266667 ; 0.0465116 ; 0.0131579 ; 0.0506329 ; 0.0266667 ; 0.025974 ; 0.0266667 ; 0.0266667 ; 0.0506329 ; 0.0266667 ; 0.0506329 ; 0.0266667 ; 0.025974 ; 0.0131579 ; 0.0266667 ; 0.0266667 ; 0.0266667 ; 0.0266667
merely bn:00114626r ; 0.043956 ; 0.0625 ; 0.140351 ; 0.137615 ; 0.0425532 ; 0.0446927 ; 0.1 ; 0.0451977 ; 0.194444 ; 0.037037 ; 0.14 ; 0.252252 ; 0.222222 ; 0.252252 ; 0.0816327 ; 0.08 ; 0.126984 ; 0.102564 ; 0.222222 ; 0.125 ; 0.0322581 ; 0.0350877 ; 0.0522876 ; 0.1 ; 0.108108 ; 0.0879121 ; 0.538462 ; 0.146789 ; 0.0784314 ; 0.1 ; 0.153846 ; 0.222222 ; 0.222222 ; 0.0512821 ; 0.153846 ; 0.252252 ; 0.0606061 ; 0.0357143 ; 0.28866 ; 0.123077 ; 0.173913 ; 0.222222 ; 0.163265 ; 0.16 ; 0.111111 ; 0.103896 ; 0.166667 ; 0.0761905 ; 0.125 ; 0.0526316 ; 0.0672269 ; 0.140351 ; 0.166667 ; 0.373333 ; 1 ; 0.0714286 ; 0.0666667 ; 0.0547945 ; 0.195122 ; 0.0714286 ; 0.0672269 ; 0.571429 ; 0.0714286 ; 0.110345 ; 0.0714286 ; 0.285714 ; 0.125 ; 0.102564 ; 0.285714 ; 0.283019 ; 0.0666667 ; 0.0666667 ; 0.230769 ; 0.115942 ; 0.0666667 ; 0.125 ; 0.125 ; 0.0344828 ; 0.0344828 ; 0.0714286 ; 0.0322581 ; 0.0344828 ; 0.0322581 ; 0.0666667 ; 0.0322581 ; 0.0714286 ; 0.0714286 ; 0.0754717 ; 0.142857 ; 0.125 ; 0.0714286 ; 0.0714286 ; 0.0714286 ; 0.0714286 ; 0.0487805 ; 0.0344828 ; 0.0588235 ; 0.0344828 ; 0.0322581 ; 0.0344828 ; 0.0344828 ; 0.125 ; 0.0344828 ; 0.125 ; 0.0714286 ; 0.0666667 ; 0.0344828 ; 0.0714286 ; 0.0714286 ; 0.0714286 ; 0.0714286
reg bn:01922794n ; 0.0298507 ; 0.05 ; 0.0196078 ; 0.0103093 ; 0.0952381 ; 0.0125786 ; 0.0588235 ; 0.0127389 ; 0.0138889 ; 0.0714286 ; 0.01 ; 0.018018 ; 0.125 ; 0.018018 ; 0.0384615 ; 0.037037 ; 0.0465116 ; 0.0344828 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.00746269 ; 0.125 ; 0.037037 ; 0.028169 ; 0.0384615 ; 0.0206186 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.125 ; 0.037037 ; 0.030303 ; 0.018018 ; 0.047619 ; 0.011236 ; 0.0206186 ; 0.0444444 ; 0.025 ; 0.125 ; 0.0689655 ; 0.0666667 ; 0.166667 ; 0.0350877 ; 0.0344828 ; 0.0235294 ; 0.25 ; 0.166667 ; 0.020202 ; 0.0196078 ; 0.0714286 ; 0.0266667 ; 0.0714286 ; 1 ; 0.5 ; 0.0408163 ; 0.0952381 ; 1 ; 0.020202 ; 0.125 ; 1 ; 0.0150376 ; 1 ; 0.25 ; 0.25 ; 0.133333 ; 0.25 ; 0.05 ; 0.5 ; 0.2 ; 0.0188679 ; 0.02 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0625 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
timers bn:00077309n ; 0.0289855 ; 0.047619 ; 0.0192308 ; 0.0204082 ; 0.0869565 ; 0.0251572 ; 0.0526316 ; 0.0125786 ; 0.0277778 ; 0.0666667 ; 0.02 ; 0.036036 ; 0.111111 ; 0.036036 ; 0.0357143 ; 0.0344828 ; 0.0444444 ; 0.0689655 ; 0.111111 ; 0.2 ; 0.142857 ; 0.0606061 ; 0.0148148 ; 0.111111 ; 0.0740741 ; 0.0273973 ; 0.037037 ; 0.0412371 ; 0.0689655 ; 0.0666667 ; 0.0588235 ; 0.0322581 ; 0.25 ; 0.0357143 ; 0.0588235 ; 0.036036 ; 0.0454545 ; 0.0222222 ; 0.020202 ; 0.0425532 ; 0.0243902 ; 0.111111 ; 0.0645161 ; 0.133333 ; 0.142857 ; 0.0701754 ; 0.0322581 ; 0.0229885 ; 0.2 ; 0.142857 ; 0.040404 ; 0.0192308 ; 0.142857 ; 0.025974 ; 0.0666667 ; 0.5 ; 1 ; 0.0816327 ; 0.0869565 ; 0.5 ; 0.040404 ; 0.111111 ; 0.5 ; 0.0300752 ; 0.5 ; 0.2 ; 0.2 ; 0.117647 ; 0.2 ; 0.047619 ; 0.333333 ; 0.142857 ; 0.037037 ; 0.0392157 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.5 ; 0.2 ; 0.2 ; 0.142857 ; 0.2 ; 0.142857 ; 0.142857 ; 0.142857 ; 0.2 ; 0.2 ; 0.03125 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0555556 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.0909091 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
syntax bn:00062118n ; 0.148515 ; 0.0470588 ; 0.110294 ; 0.0583942 ; 0.129032 ; 0.162011 ; 0.0655738 ; 0.150838 ; 0.184049 ; 0.222222 ; 0.245 ; 0.111111 ; 0.0655738 ; 0.111111 ; 0.121212 ; 0.056338 ; 0.194805 ; 0.38961 ; 0.140351 ; 0.0363636 ; 0.0192308 ; 0.111111 ; 0.0898204 ; 0.031746 ; 0.0842105 ; 0.290323 ; 0.0412371 ; 0.123077 ; 0.0555556 ; 0.0792079 ; 0.109589 ; 0.0792079 ; 0.0655738 ; 0.355263 ; 0.109589 ; 0.111111 ; 0.197368 ; 0.122951 ; 0.057971 ; 0.0930233 ; 0.131579 ; 0.140351 ; 0.238095 ; 0.112676 ; 0.150943 ; 0.177778 ; 0.115942 ; 0.0634921 ; 0.0754717 ; 0.150943 ; 0.121212 ; 0.110294 ; 0.0547945 ; 0.0689655 ; 0.0547945 ; 0.0408163 ; 0.0816327 ; 1 ; 0.129032 ; 0.0408163 ; 0.121212 ; 0.0655738 ; 0.0408163 ; 0.0963855 ; 0.0408163 ; 0.0363636 ; 0.0754717 ; 0.306122 ; 0.0754717 ; 0.0470588 ; 0.0816327 ; 0.0816327 ; 0.0860215 ; 0.0888889 ; 0.0816327 ; 0.0363636 ; 0.0754717 ; 0.0408163 ; 0.02 ; 0.02 ; 0.0392157 ; 0.02 ; 0.0392157 ; 0.0392157 ; 0.0392157 ; 0.02 ; 0.02 ; 0.0540541 ; 0.0192308 ; 0.0363636 ; 0.02 ; 0.02 ; 0.02 ; 0.02 ; 0.0322581 ; 0.02 ; 0.0363636 ; 0.0408163 ; 0.0816327 ; 0.0408163 ; 0.0408163 ; 0.0178571 ; 0.02 ; 0.0363636 ; 0.02 ; 0.0392157 ; 0.0408163 ; 0.02 ; 0.02 ; 0.02 ; 0.02
substates bn:00964536n ; 0.157895 ; 0.109091 ; 0.0695652 ; 0.0353982 ; 0.166667 ; 0.0714286 ; 0.0571429 ; 0.133758 ; 0.107383 ; 0.0888889 ; 0.0780488 ; 0.189189 ; 0.121212 ; 0.189189 ; 0.210526 ; 0.0444444 ; 0.142857 ; 0.112676 ; 0.275862 ; 0.0740741 ; 0.0869565 ; 0.04 ; 0.0266667 ; 0.0571429 ; 0.119403 ; 0.295775 ; 0.123077 ; 0.0350877 ; 0.0909091 ; 0.0519481 ; 0.177778 ; 0.0519481 ; 0.121212 ; 0.119403 ; 0.0816327 ; 0.189189 ; 0.145455 ; 0.0380952 ; 0.156863 ; 0.222222 ; 0.0860215 ; 0.121212 ; 0.190476 ; 0.0408163 ; 0.571429 ; 0.258065 ; 0.195122 ; 0.0392157 ; 0.0740741 ; 0.222222 ; 0.0344828 ; 0.0695652 ; 0.0425532 ; 0.2 ; 0.195122 ; 0.0952381 ; 0.0869565 ; 0.129032 ; 1 ; 0.0952381 ; 0.0344828 ; 0.121212 ; 0.0952381 ; 0.084507 ; 0.0952381 ; 0.0740741 ; 0.16 ; 0.285714 ; 0.16 ; 0.0701754 ; 0.190476 ; 0.190476 ; 0.123077 ; 0.0606061 ; 0.0869565 ; 0.0740741 ; 0.0740741 ; 0.0454545 ; 0.0454545 ; 0.0454545 ; 0.0869565 ; 0.0454545 ; 0.0869565 ; 0.190476 ; 0.0869565 ; 0.0454545 ; 0.0454545 ; 0.0416667 ; 0.0416667 ; 0.0740741 ; 0.0454545 ; 0.0454545 ; 0.0454545 ; 0.0454545 ; 0.0588235 ; 0.0454545 ; 0.0740741 ; 0.0952381 ; 0.0869565 ; 0.0952381 ; 0.0952381 ; 0.0740741 ; 0.0454545 ; 0.0740741 ; 0.0952381 ; 0.0416667 ; 0.0454545 ; 0.0454545 ; 0.0454545 ; 0.0454545 ; 0.0454545
conditional bn:00100214a ; 0.0298507 ; 0.05 ; 0.0196078 ; 0.0103093 ; 0.0952381 ; 0.0125786 ; 0.0588235 ; 0.0127389 ; 0.0138889 ; 0.0714286 ; 0.01 ; 0.018018 ; 0.125 ; 0.018018 ; 0.0384615 ; 0.037037 ; 0.0465116 ; 0.0344828 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.00746269 ; 0.125 ; 0.037037 ; 0.028169 ; 0.0384615 ; 0.0206186 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.125 ; 0.037037 ; 0.030303 ; 0.018018 ; 0.047619 ; 0.011236 ; 0.0206186 ; 0.0444444 ; 0.025 ; 0.125 ; 0.0689655 ; 0.0666667 ; 0.166667 ; 0.0350877 ; 0.0344828 ; 0.0235294 ; 0.25 ; 0.166667 ; 0.020202 ; 0.0196078 ; 0.0714286 ; 0.0266667 ; 0.0714286 ; 1 ; 0.5 ; 0.0408163 ; 0.0952381 ; 1 ; 0.020202 ; 0.125 ; 1 ; 0.0150376 ; 1 ; 0.25 ; 0.25 ; 0.133333 ; 0.25 ; 0.05 ; 0.5 ; 0.2 ; 0.0188679 ; 0.02 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0625 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
defined bn:00086465v ; 0.106667 ; 0.130081 ; 0.367347 ; 0.0893855 ; 0.0714286 ; 0.131579 ; 0.0747664 ; 0.0666667 ; 0.299465 ; 0.144144 ; 0.230453 ; 0.179775 ; 0.036036 ; 0.179775 ; 0.0163934 ; 0.0330579 ; 0.11811 ; 0.256 ; 0.0747664 ; 0.0808081 ; 0.019802 ; 0.313131 ; 0.16 ; 0.0747664 ; 0.243902 ; 0.0493827 ; 0.118519 ; 0.361111 ; 0.145455 ; 0.606061 ; 0.13913 ; 0.111888 ; 0.0747664 ; 0.116788 ; 0.13913 ; 0.179775 ; 0.128 ; 0.0935673 ; 0.195122 ; 0.125 ; 0.193333 ; 0.036036 ; 0.142857 ; 0.141593 ; 0.0373832 ; 0.0540541 ; 0.0325203 ; 0.210526 ; 0.0808081 ; 0.0373832 ; 1 ; 0.367347 ; 0.144144 ; 0.101266 ; 0.0672269 ; 0.020202 ; 0.040404 ; 0.121212 ; 0.0344828 ; 0.020202 ; 1 ; 0.0747664 ; 0.020202 ; 0.348837 ; 0.020202 ; 0.0808081 ; 0.0808081 ; 0.0754717 ; 0.038835 ; 0.120968 ; 0.040404 ; 0.019802 ; 0.118519 ; 0.121212 ; 0.00980392 ; 0.038835 ; 0.038835 ; 0.020202 ; 0.01 ; 0.020202 ; 0.040404 ; 0.020202 ; 0.040404 ; 0.019802 ; 0.040404 ; 0.020202 ; 0.020202 ; 0.0666667 ; 0.040404 ; 0.038835 ; 0.020202 ; 0.020202 ; 0.020202 ; 0.020202 ; 0.0178571 ; 0.01 ; 0.038835 ; 0.020202 ; 0.019802 ; 0.020202 ; 0.020202 ; 0.0190476 ; 0.01 ; 0.0190476 ; 0.01 ; 0.040404 ; 0.01 ; 0.020202 ; 0.020202 ; 0.020202 ; 0.020202
formal syntax bn:01042120n ; 0.0506329 ; 0.0769231 ; 0.156863 ; 0.0769231 ; 0.0571429 ; 0.0479042 ; 0.142857 ; 0.0236686 ; 0.111111 ; 0.047619 ; 0.08 ; 0.144144 ; 0.333333 ; 0.144144 ; 0.0512821 ; 0.105263 ; 0.156863 ; 0.121212 ; 0.333333 ; 0.2 ; 0.0526316 ; 0.0444444 ; 0.0567376 ; 0.142857 ; 0.0606061 ; 0.0481928 ; 0.307692 ; 0.164948 ; 0.102564 ; 0.117647 ; 0.2 ; 0.266667 ; 0.142857 ; 0.0606061 ; 0.2 ; 0.144144 ; 0.0740741 ; 0.04 ; 0.164948 ; 0.150943 ; 0.2 ; 0.333333 ; 0.216216 ; 0.210526 ; 0.166667 ; 0.057971 ; 0.1 ; 0.0860215 ; 0.2 ; 0.0769231 ; 0.0747664 ; 0.156863 ; 0.222222 ; 0.213333 ; 0.571429 ; 0.125 ; 0.111111 ; 0.0655738 ; 0.121212 ; 0.125 ; 0.0747664 ; 1 ; 0.125 ; 0.120301 ; 0.125 ; 0.5 ; 0.2 ; 0.148148 ; 0.5 ; 0.166667 ; 0.111111 ; 0.111111 ; 0.133333 ; 0.140351 ; 0.111111 ; 0.2 ; 0.2 ; 0.0588235 ; 0.0588235 ; 0.125 ; 0.0526316 ; 0.0588235 ; 0.0526316 ; 0.0526316 ; 0.0526316 ; 0.125 ; 0.125 ; 0.097561 ; 0.25 ; 0.0909091 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.0689655 ; 0.0588235 ; 0.0909091 ; 0.0588235 ; 0.0526316 ; 0.0588235 ; 0.0588235 ; 0.0909091 ; 0.0588235 ; 0.0909091 ; 0.0588235 ; 0.111111 ; 0.0588235 ; 0.125 ; 0.125 ; 0.125 ; 0.125
