X ; C1.csv ; C10.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
mysqli bn:01438356n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
pilote bn:00026721n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
odbc bn:14228731n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
phpmyadmin bn:03382496n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
hébergeur bn:00801697n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
insert bn:03795444n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
travers bn:00042404n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
mdp bn:00023218n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625
delete bn:00941697n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
val bn:00079476n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
debugger bn:00025641n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
nobody bn:01734927n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
printf bn:03243783n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
dater bn:00086299v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
sql server bn:00605043n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
ecriture bn:00081714n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0
exec bn:15669055n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
poo bn:00058448n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
classe bn:00082871v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
classe type bn:03004615n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
concept bn:00021547n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
héritage bn:00043822n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
encapsulation bn:01505556n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
caractéristique bn:00099532a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
hériter bn:00043823n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
polymorphisme bn:01974384n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
public bn:00109211a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
constructeur bn:03834827n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
importer bn:00046139n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625
redéfinition bn:00066711n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
portée bn:03460088n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
double bn:00101728a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
self bn:03432485n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
dehors bn:00032430n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
uml bn:02571962n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
web bn:00080772n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
plugins bn:00001275n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
erreur bn:00021473n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
nécessaire bn:00107182a ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
voir bn:00087861v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
juste bn:00114626r ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
réduire bn:00086598v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
time bn:03389905n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
mettre bn:00090224v ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
transaction bn:00025567n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
vente en ligne bn:00029344n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
isoler bn:00089916v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
bas niveau bn:01163629n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
process mining bn:03491438n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
commettre bn:00085426v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
validation bn:00064728n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
vouloir bn:00095629v ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
rollback bn:00133978n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
généralement bn:00114778r ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
mémoire ram bn:00066091n ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
retrouver bn:00088204v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
cohérent bn:00099970a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
isolation bn:02609561n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
durabilité bn:01803600n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
jointures bn:00048368n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
correcte bn:00100490a ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
finale bn:00102969a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
système d’exploitation bn:00059123n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
étrangères bn:00103205a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
innodb bn:01067935n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
modèle relationnel bn:01978816n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
relationnel bn:00109653a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
perdre bn:00090491v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
oublier bn:00084302v ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
compatible bn:00100128a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
université de rouen bn:00601230n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
france bn:00036202n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125
évolué bn:00084199v ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
manuel bn:00099315a ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
français bn:00103321a ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
attention bn:00007020n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
faute de frappe bn:00031482n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
entiers bn:00047009n ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0
3.14 bn:00062194n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
expr bn:03120209n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
spécifique bn:00111003a ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
pointeur bn:03222272n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
list bn:04720346n ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0
inverse bn:00056301n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
trie bn:02479296n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
accès bn:00000759n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
strcmp bn:13958358n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
casse bn:03225002n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
occurence bn:00047732n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
décompte bn:00086432v ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
valeur de retour bn:03828774n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0
passage par référence bn:14985956n ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125
traiter bn:00092034v ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
navigation bn:00057073n ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125
rouen bn:03268781n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
code postal bn:00063770n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
bouton radio bn:03157702n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
radio bn:00065899n ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0
multiple bn:00056285n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0
touche ctrl bn:00020947n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
transfert de fichier bn:03563534n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
fread bn:13825823n ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125
fin de fichier bn:02781064n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
existence bn:00009676n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
carte d’identité bn:00015915n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
timestamp bn:03603649n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125
min bn:00055094n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
exe bn:14503132n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
xhtml bn:01163644n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
2.0 bn:00074217n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
université antilles guyane bn:00537645n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
feuilles de style bn:00802225n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
pdf bn:01745594n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
noël bn:00018836n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
client http bn:04783345n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
composer bn:14766022n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
recommandation w3c bn:15800643n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
information bn:00046705n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
êtres bn:00009677n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
structuration bn:14636497n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
désormais bn:00116384r ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
liste à puces bn:03415182n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
inline bn:01456420n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
uvre bn:00016278n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
disponibilité bn:00000670n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
arial bn:01485779n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
chose bn:00091115v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
texte gras bn:00030599n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
rouge bn:00066631n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
abuser bn:00090815v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
css 3 bn:01642119n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
souris bn:00021487n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
positionnement bn:00030615n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
anglais bn:00030862n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
charset bn:00017756n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
auto bn:00007309n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
droite bn:00051291n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
allonger bn:00087910v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
chevauchements bn:00045993n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
em bn:00030453n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
active server pages bn:02246064n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
microsoft bn:01165400n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
exécutable bn:00102521a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
connaissance bn:00020452n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
transtypage bn:17104905n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
sensibles bn:00104681a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
nombre à virgule flottante bn:00035278n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
c++ bn:03586438n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
dictionnaires bn:00026967n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
table de hachage bn:00587820n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
bois bn:00081492n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
couleur bn:00020726n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
key bn:15770009n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
info bn:00046698n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
parcours bn:03468087n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
pouvoir bn:00084450v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
valeur par défaut bn:03854990n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
httpd bn:16913184n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
statiques bn:00111112a ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
sport bn:00006759n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
selection multiple bn:05019947n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
bouton bn:03843242n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
saisir bn:00082727v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
nom bn:00056758n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
entrée standard bn:01496506n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
mode connecté bn:04749137n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
mozilla bn:01297088n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
rattacher bn:00085624v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
durée de vie bn:01120526n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
façon bn:00033729n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
path bn:01205256n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
authentification bn:03253409n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
banque bn:00008364n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
nobody bn:03500369n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
basename bn:01749628n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
dirname bn:00242975n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
touch bn:03178622n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
copy bn:14086525n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
rename bn:00342646n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
umask bn:03851470n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
ascii bn:00003473n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
friends bn:00257421n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
logiciel libre bn:00182120n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
conception de site web bn:02763125n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
formulaire web bn:14352118n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
envoyé bn:00030563n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
inutile bn:00113457a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
numérique bn:00107649a ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0
age bn:02104510n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
marie bn:00090675v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
italie bn:00047705n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
couple bn:00012597n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
variables locales bn:00958409n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
locales bn:03080237n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
stocker bn:00094400v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
variable globale bn:02011863n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
autre bn:00108013a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
généralité bn:00041249n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
provenance bn:00010687n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
files bn:00065682n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
attribution bn:00063814n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
accéder bn:00082209v ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0
valeur bn:00079508n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
visite bn:00080112n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
màj bn:15364261n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
site web dynamique bn:02246184n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
invisible bn:00105385a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
final bn:01755798n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
type de valeur bn:00253515n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
message bn:00521573n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
associa bn:00085315v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
opéra bn:00059107n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
manager bn:14456945n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
champ bn:00034274n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
limiter bn:00086468v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
man bn:15327088n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
set bn:04928161n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
être bn:00004222n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
ar bn:03237564n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
agit bn:00082285v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
indépendante bn:00104929a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
page bn:00091387v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
ici bn:00116504r ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
nouvelle ligne bn:00051314n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
tim bn:14744972n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
tim berners-lee bn:02359969n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
héberger bn:00082216v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
messagerie bn:00030257n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
messagerie instantanée bn:03364059n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
styler bn:00042550n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
variable de type bn:02158332n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
base 10 bn:00025700n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
affiche bn:15173511n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
globales bn:00103624a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
accepter bn:00082204v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
cappuccino bn:01189604n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
type de retour bn:03354146n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
récursives bn:00109560a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
erreur de programmation bn:00064654n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
contraire bn:00100398a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
nombre premier bn:00064389n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
coordonnées bn:00022459n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
français bn:00036426n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
confidentiel bn:00100230a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
réutiliser bn:00092558v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
