X ; C1.csv ; C10.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
dater bn:00086299v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
sql server bn:00605043n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
ecriture bn:00081714n ; 0 ; 0.0615385 ; 0 ; 0.0740741 ; 0 ; 0 ; 0.0769231
exec bn:15669055n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
poo bn:00058448n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
classe bn:00082871v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
classe type bn:03004615n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
concept bn:00021547n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
héritage bn:00043822n ; 0 ; 0.0615385 ; 0 ; 0 ; 0 ; 0.0816327 ; 0.0769231
encapsulation bn:01505556n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
caractéristique bn:00099532a ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
hériter bn:00043823n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
polymorphisme bn:01974384n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
public bn:00109211a ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
constructeur bn:03834827n ; 0 ; 0.0615385 ; 0 ; 0 ; 0 ; 0.0816327 ; 0.0769231
importer bn:00046139n ; 0 ; 0.0615385 ; 0 ; 0.0740741 ; 0 ; 0.0816327 ; 0
redéfinition bn:00066711n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
portée bn:03460088n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
double bn:00101728a ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
self bn:03432485n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
dehors bn:00032430n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
uml bn:02571962n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0.0425532 ; 0
web bn:00080772n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
plugins bn:00001275n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
erreur bn:00021473n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
nécessaire bn:00107182a ; 0 ; 0.031746 ; 0 ; 0.0384615 ; 0 ; 0 ; 0
voir bn:00087861v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
juste bn:00114626r ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0.0425532 ; 0
réduire bn:00086598v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
time bn:03389905n ; 0 ; 0.031746 ; 0 ; 0 ; 0.04 ; 0 ; 0
mettre bn:00090224v ; 0 ; 0.031746 ; 0 ; 0.0384615 ; 0 ; 0 ; 0
transaction bn:00025567n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
vente en ligne bn:00029344n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
isoler bn:00089916v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
bas niveau bn:01163629n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
process mining bn:03491438n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
commettre bn:00085426v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
validation bn:00064728n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
vouloir bn:00095629v ; 0 ; 0.031746 ; 0.0357143 ; 0 ; 0 ; 0 ; 0
rollback bn:00133978n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
généralement bn:00114778r ; 0 ; 0.031746 ; 0.0357143 ; 0 ; 0 ; 0 ; 0
mémoire ram bn:00066091n ; 0 ; 0.031746 ; 0.0357143 ; 0 ; 0 ; 0 ; 0
retrouver bn:00088204v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
cohérent bn:00099970a ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
isolation bn:02609561n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
durabilité bn:01803600n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
jointures bn:00048368n ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
correcte bn:00100490a ; 0 ; 0.031746 ; 0.0357143 ; 0 ; 0 ; 0 ; 0
finale bn:00102969a ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
système d’exploitation bn:00059123n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
étrangères bn:00103205a ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
innodb bn:01067935n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
modèle relationnel bn:01978816n ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
relationnel bn:00109653a ; 0 ; 0.031746 ; 0 ; 0 ; 0 ; 0 ; 0.04
perdre bn:00090491v ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
oublier bn:00084302v ; 0 ; 0.031746 ; 0 ; 0 ; 0.04 ; 0 ; 0
compatible bn:00100128a ; 0 ; 0.016129 ; 0 ; 0 ; 0 ; 0 ; 0
université de rouen bn:00601230n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
évolué bn:00084199v ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
manuel bn:00099315a ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
français bn:00103321a ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
attention bn:00007020n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
faute de frappe bn:00031482n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
entiers bn:00047009n ; 0 ; 0 ; 0.0689655 ; 0 ; 0.0769231 ; 0 ; 0.0769231
3.14 bn:00062194n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
expr bn:03120209n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
spécifique bn:00111003a ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
pointeur bn:03222272n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
list bn:04720346n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0.04
inverse bn:00056301n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
trie bn:02479296n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
accès bn:00000759n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
strcmp bn:13958358n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
casse bn:03225002n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
occurence bn:00047732n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
décompte bn:00086432v ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
valeur de retour bn:03828774n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0.04
passage par référence bn:14985956n ; 0 ; 0 ; 0.0357143 ; 0.0384615 ; 0 ; 0 ; 0
traiter bn:00092034v ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0 ; 0.0357143 ; 0.0384615 ; 0 ; 0 ; 0
rouen bn:03268781n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
code postal bn:00063770n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
bouton radio bn:03157702n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
radio bn:00065899n ; 0 ; 0 ; 0.0689655 ; 0.0740741 ; 0 ; 0 ; 0.0769231
multiple bn:00056285n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0.04
touche ctrl bn:00020947n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
transfert de fichier bn:03563534n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
fread bn:13825823n ; 0 ; 0 ; 0.0357143 ; 0.0384615 ; 0 ; 0 ; 0
fin de fichier bn:02781064n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
existence bn:00009676n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
carte d’identité bn:00015915n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
min bn:00055094n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
xhtml bn:01163644n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
2.0 bn:00074217n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0
université antilles guyane bn:00537645n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
feuilles de style bn:00802225n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
pdf bn:01745594n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
noël bn:00018836n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
client http bn:04783345n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
composer bn:14766022n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
recommandation w3c bn:15800643n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
information bn:00046705n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
êtres bn:00009677n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
structuration bn:14636497n ; 0 ; 0 ; 0 ; 0.0384615 ; 0.04 ; 0 ; 0
désormais bn:00116384r ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
liste à puces bn:03415182n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
inline bn:01456420n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
uvre bn:00016278n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
disponibilité bn:00000670n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
arial bn:01485779n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
chose bn:00091115v ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
texte gras bn:00030599n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
rouge bn:00066631n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
abuser bn:00090815v ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
css 3 bn:01642119n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
souris bn:00021487n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
anglais bn:00030862n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
charset bn:00017756n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
auto bn:00007309n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
droite bn:00051291n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
allonger bn:00087910v ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
chevauchements bn:00045993n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
em bn:00030453n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
active server pages bn:02246064n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
microsoft bn:01165400n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
exécutable bn:00102521a ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
connaissance bn:00020452n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
transtypage bn:17104905n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
sensibles bn:00104681a ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
nombre à virgule flottante bn:00035278n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
c++ bn:03586438n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
dictionnaires bn:00026967n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
table de hachage bn:00587820n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
bois bn:00081492n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
couleur bn:00020726n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
key bn:15770009n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
info bn:00046698n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
parcours bn:03468087n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
pouvoir bn:00084450v ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
valeur par défaut bn:03854990n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
httpd bn:16913184n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
statiques bn:00111112a ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
sport bn:00006759n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
selection multiple bn:05019947n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
bouton bn:03843242n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
saisir bn:00082727v ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
nom bn:00056758n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
entrée standard bn:01496506n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
mode connecté bn:04749137n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
mozilla bn:01297088n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
rattacher bn:00085624v ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
durée de vie bn:01120526n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
façon bn:00033729n ; 0 ; 0 ; 0 ; 0.0384615 ; 0 ; 0 ; 0.04
path bn:01205256n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
authentification bn:03253409n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
banque bn:00008364n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
nobody bn:03500369n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
basename bn:01749628n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
dirname bn:00242975n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
touch bn:03178622n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
copy bn:14086525n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
rename bn:00342646n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
umask bn:03851470n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
ascii bn:00003473n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
friends bn:00257421n ; 0 ; 0 ; 0 ; 0.0196078 ; 0 ; 0 ; 0
logiciel libre bn:00182120n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
conception de site web bn:02763125n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
formulaire web bn:14352118n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
envoyé bn:00030563n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
inutile bn:00113457a ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
numérique bn:00107649a ; 0 ; 0 ; 0 ; 0 ; 0.04 ; 0 ; 0.04
age bn:02104510n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
marie bn:00090675v ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
italie bn:00047705n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
couple bn:00012597n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
variables locales bn:00958409n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
locales bn:03080237n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
stocker bn:00094400v ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
variable globale bn:02011863n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
autre bn:00108013a ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
généralité bn:00041249n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
provenance bn:00010687n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
files bn:00065682n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
attribution bn:00063814n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
valeur bn:00079508n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
visite bn:00080112n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
màj bn:15364261n ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0
site web dynamique bn:02246184n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0425532 ; 0.04
invisible bn:00105385a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
final bn:01755798n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0425532 ; 0.04
type de valeur bn:00253515n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
message bn:00521573n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
associa bn:00085315v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
opéra bn:00059107n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
manager bn:14456945n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
champ bn:00034274n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
limiter bn:00086468v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
man bn:15327088n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
set bn:04928161n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0425532 ; 0.04
être bn:00004222n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
ar bn:03237564n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
agit bn:00082285v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
indépendante bn:00104929a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
page bn:00091387v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
ici bn:00116504r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
nouvelle ligne bn:00051314n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
tim bn:14744972n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
tim berners-lee bn:02359969n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
héberger bn:00082216v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
messagerie bn:00030257n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
messagerie instantanée bn:03364059n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
styler bn:00042550n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
variable de type bn:02158332n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
base 10 bn:00025700n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
affiche bn:15173511n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
globales bn:00103624a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
accepter bn:00082204v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
cappuccino bn:01189604n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
type de retour bn:03354146n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
récursives bn:00109560a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
erreur de programmation bn:00064654n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
contraire bn:00100398a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
nombre premier bn:00064389n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
coordonnées bn:00022459n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
français bn:00036426n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
confidentiel bn:00100230a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
réutiliser bn:00092558v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
endroit bn:00062699n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
survient bn:00085337v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
ainsi bn:00117173r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
démarrer bn:00083342v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
infinité bn:00012426n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
moindre bn:00105825a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
avant bn:00035855n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
seconde bn:00068672n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
déconnexion bn:00027504n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
visible bn:00110277a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
intrinsèque bn:00105350a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
sommes bn:00082322v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
parent bn:00060643n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
mère bn:00034027n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
classe abstraite bn:03110061n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
abstraite bn:00096212a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
implémentation bn:00016287n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
abstraire bn:00082180v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
dérivée bn:00026447n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
firebird bn:02246711n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
ingres bn:03724918n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
hsqldb bn:00229377n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
oracle database bn:02591895n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
db2 bn:00637255n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
maxdb bn:00244294n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
informix bn:03306725n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
sybase bn:01257629n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
zodb bn:02283783n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
db4o bn:01389836n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
berkeley db bn:03239968n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
nosql bn:01727553n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
cassandra bn:01090316n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
bigtable bn:03415846n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
couchdb bn:00542118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
hbase bn:14809379n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
leveldb bn:02609794n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
root bn:00168023n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
libérer bn:00090300v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
supprimer bn:00086081v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
example.com bn:00329278n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
aller bn:00040833n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
électricité bn:00030192n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
système d bn:04836299n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
verrou bn:01788633n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
panne bn:00059753n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
gérer bn:00084527v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
populaire bn:00108807a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
ouvrir bn:00084089v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
supporter bn:00083226v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
null bn:15898583n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
specification bn:00073217n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082
