X ; C3.csv ; C5.csv ; C6.csv ; CJA-automatic.csv
nom de personne bn:03150299n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
permis de chasse bn:00037195n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
capital bn:00015496n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
coûter bn:00083193v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
groupe bn:00041942n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
liste déroulante bn:00028831n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
incomplète bn:00104851a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
devinette bn:00012686n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
manipulation bn:00042822n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
abuser bn:00090815v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
string bn:00050078n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
matrice bn:00053849n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
boucle for bn:03237322n ; 0.2 ; 0.2 ; 0 ; 0
couple bn:00012597n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
touch bn:03178622n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
hoaxbuster bn:04764839n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
virus bn:00021501n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
e-mail bn:00029345n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
identifier bn:00089575v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
xxvii bn:00000091n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
pilote bn:00026721n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
fonction de base bn:03294262n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
migration bn:00261245n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
comme bn:00117173r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
adodb bn:00868267n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
metadata bn:00054548n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mssql bn:00605043n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
firebird bn:02246711n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
informix bn:03306725n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
odbc bn:14228731n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
clore bn:00087609v ; 0.2 ; 0.2 ; 0 ; 0
explicitement bn:00115285r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
ansi bn:03507104n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
homogène bn:00104286a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
adresse mail bn:02312462n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
copier-coller bn:00797466n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
rendre bn:00067105n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
détecter bn:00086708v ; 0.2 ; 0.2 ; 0 ; 0
envier bn:00083351v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
souhaitable bn:00101237a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
force brute bn:00149736n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bc bn:15403265n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
temps de calcul bn:00068589n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
compliquer bn:00085483v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chaîne littérale bn:01271375n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
tex bn:02362481n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
alex bn:03665083n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
thomas bn:00005240n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
avoir envie de bn:00088107v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
impératif bn:00104644a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
fonctionnalité bn:00036836n ; 0.2 ; 0.2 ; 0 ; 0
archiver bn:00005448n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
stocker bn:00089368v ; 0.2 ; 0.2 ; 0 ; 0
particulier bn:00073185n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
data source name bn:03804134n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
héberger bn:00082216v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
légèrement bn:00116111r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
configurer bn:00085667v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
affichage bn:00027675n ; 0.2 ; 0.2 ; 0 ; 0
tel bn:00000005n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
fax bn:00032653n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
guise bn:00000146n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
rows bn:03611246n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bcd bn:16690020n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
sous-répertoire bn:00074880n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
article de presse bn:14993780n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
copier bn:00022534n ; 0.2 ; 0.2 ; 0 ; 0
horizontale bn:00104328a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
fin de paragraphe bn:03475717n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
système d’exploitation bn:00059123n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
disque dur bn:00073359n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
disquette bn:00027619n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mini-site bn:00251724n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
accès libre bn:04691509n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
libre bn:00099806a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
numéro de téléphone bn:00058286n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
téléphone bn:00062020n ; 0.2 ; 0.2 ; 0 ; 0
énoncé bn:00087699v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
punition bn:00061325n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
récursive bn:00109560a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
retour bn:00046318n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
or bn:00006911n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
compléter bn:00085479v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
féminin bn:00102884a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chasse bn:00045245n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chiens bn:00015267n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
amis bn:00036538n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bienvenue bn:00080852n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
interdit bn:04029035n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
correct bn:00100490a ; 0.2 ; 0.2 ; 0 ; 0
limiter bn:00086468v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
min bn:00055094n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
triche bn:00017978n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
pipotron bn:04723513n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
égard bn:00031654n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
dégradation bn:02639083n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
convient bn:00094581v ; 0.2 ; 0.2 ; 0 ; 0
anticiper bn:00082665v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
préoccuper bn:00085522v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
remémorer bn:00084413v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
globalité bn:00031025n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
possession bn:00059958n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bon sens bn:00021164n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
correspondante bn:00096282a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
onglets bn:00120018n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
sciences bn:00069670n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
créer bn:00086008v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chansons bn:00072794n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
genre musicaux bn:00037743n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
parole bn:00049911n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
statistique bn:00074061n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
droit d’auteur bn:03579896n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
supprimer bn:00086081v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
paroles de chanson bn:03103700n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
orthographe bn:00059588n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
familiarisation bn:00032889n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
créneau horaires bn:00072215n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
pouvoir bn:00063940n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
notification bn:00005139n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
tableur bn:00073631n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
dérouler bn:00085568v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
rue bn:00074595n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
seance bn:03262459n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
club de tennis bn:00076523n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
tennis bn:00050287n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
défaire bn:00083247v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
payer bn:00091494v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
sport bn:00006759n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
matériel bn:00021480n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
civile bn:00099730a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
clavier bn:00021482n ; 0.2 ; 0.2 ; 0 ; 0
vol bn:00050004n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
dégradation bn:03664474n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mettre en prison bn:00088673v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
vainqueur bn:00079944n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
logistiques bn:00051869n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
match bn:00090698v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
caravane bn:02932902n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
branchement bn:00131727n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
lit bn:00009472n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
lit pliants bn:00015043n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
nuit bn:00025236n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
redevance bn:00068452n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
véhicules bn:00079675n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
courrier publicitaires bn:00027338n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
publicitaires bn:00109098a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
car bn:00007329n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
réfrigérateur bn:00045744n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
prestation bn:00064923n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
localisation géographique bn:01504309n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
téléphone bn:00084387v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
entendre bn:00007120n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
fin bn:00105751a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
presque bn:00114079r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
adhérents bn:00001362n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
adhesion bn:00001361n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
euro bn:00031888n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
moindre bn:00105825a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
intuitive bn:00105365a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
vital bn:00113642a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bibliothèque thématiques bn:00482485n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
thématiques bn:00111800a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
avantageront bn:00083414v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
aphorisme bn:00004883n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
logiciel libres bn:00182120n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
décès bn:00025582n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
seul bn:00114235r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
lieu de naissance bn:00010686n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
multimédia bn:00056283n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
document officiel bn:00046963n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
acte bn:00001077n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
acte de naissance bn:00010670n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mariage bn:00053107n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
minimales bn:00106755a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
album bn:00002488n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
photo bn:00062084n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
import-export bn:15970061n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
gedcom bn:02074085n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mormons bn:00019012n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
nom complet bn:01700772n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
jésus-christ bn:00018805n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
logiciel de généalogie bn:01872393n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
stocker bn:00095635v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
maladies bn:00027546n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bonheur bn:00042905n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
organisation bn:00059480n ; 0.2 ; 0.2 ; 0 ; 0
part bn:00070912n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
exception bn:00059781n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
sexe bn:00037634n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
gravite bn:00089032v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
administratif bn:00096474a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
besoin de savoir bn:03234470n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
fier bn:00103467a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
temps partiel bn:01038658n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
partiel bn:00108290a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
décharges bn:00086914v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
contrat bn:00022227n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
libre accès bn:03097420n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
enseignant bn:00089791v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
vacataires bn:05008890n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
deug bn:02806247n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
service bn:00070651n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
semestre bn:00000561n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
universitaires bn:00096228a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
universitaire bn:00079152n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
économie bn:00029676n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
histoire bn:00044268n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
maître de conférence bn:14504106n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
moins bn:00116104r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
pédagogique bn:00108383a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
titulaires bn:14132983n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
cm bn:00017163n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
travaux dirigés bn:04778693n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
parler bn:00090283v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
obliger bn:00083496v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
philosophie bn:00061984n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bac bn:00044028n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chargé bn:14456945n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chargé de cours bn:16339539n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
criminelles bn:00100650a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
institutions bn:00046954n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
politique bn:00108759a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
littérature bn:00051538n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
littérature germaniques bn:00434180n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
romanes bn:00105767a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
littérature arabes bn:03227656n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
psychologie bn:00065026n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
psychologie clinique bn:00019826n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
psychologie sociale bn:00072543n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
arts bn:00005927n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
musique bn:00056443n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
musicologie bn:00056479n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
anthropologie bn:00004584n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
éthnologie bn:00031731n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
préhistoire bn:00064143n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
civilisation bn:00019384n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
archéologie bn:00005391n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
contemporain bn:00100361a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
géographie bn:00040163n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
géographie physique bn:00062165n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
espace bn:00046665n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mathématiques bn:00053823n ; 0.2 ; 0.2 ; 0 ; 0
constituants bn:00100333a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chimie théorique bn:02502041n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
chimie organique bn:00059474n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
astronomie bn:00006663n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
océanographie bn:00058585n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
océanographie physique bn:03107326n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
physique bn:00056996n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
pharmaceutiques bn:00108518a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
génie mécanique bn:00054054n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
génie civil bn:00019361n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
génie informatique bn:03287605n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
procédés bn:03245758n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
biochimie bn:00010518n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
biologie bn:00010543n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
biologie moléculaire bn:00055560n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
moléculaire bn:00106855a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
biologie cellulaire bn:00024908n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
physiologie bn:00062182n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
population bn:00063596n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
écologie bn:00010564n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
organismes bn:00009677n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
éducation bn:00026980n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
epistémologie bn:00031237n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
cultures bn:01187943n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
activité physiques bn:00032203n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
théologie bn:00076827n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
théologie catholique bn:00848908n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
approche bn:00005141n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
vinyl bn:00080027n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
l’album bn:15350182n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
ailleurs bn:00115192r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
problème bn:00048242n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
recherche bn:00067280n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
là bn:00117260r ; 0.333333 ; 0.333333 ; 0 ; 0.333333
centrale bn:00063961n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
intitulé bn:00043268n ; 0.2 ; 0.2 ; 0 ; 0
rock bn:00068049n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
pénétration bn:00053473n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
date de sortie bn:02421166n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
figurer bn:00014691n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
code postal bn:00063770n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bureau bn:00001961n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
compte en banque bn:00008374n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
numéro isbn bn:00706122n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
axiome bn:00007529n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
residents bn:02413054n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
rolling stones bn:02456824n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mick jagger bn:00047889n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
keith richard bn:00801879n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
john lennon bn:00048320n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
futur bn:00036941n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
code barre bn:00008480n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
compositeur bn:00021397n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
song bn:00072798n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
varier bn:00082554v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
velvet underground bn:01244350n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
terry riley bn:02491941n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
probabilité bn:00017624n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mémoriser bn:00085506v ; 0.333333 ; 0.333333 ; 0 ; 0.333333
conceptuel bn:00100194a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
numero bn:15898115n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
facilité bn:00032642n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
alternative bn:00096899a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
quanta bn:00065554n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
intermédiaire bn:00105288a ; 0.2 ; 0.2 ; 0 ; 0
associatif bn:00097619a ; 0.333333 ; 0.333333 ; 0 ; 0.333333
ébauche bn:00059783n ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mémento bn:00611675n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
reference bn:00001302n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
générateur bn:03384822n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
générateur de documentation bn:00750235n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
javadoc bn:00527312n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
style de programmation bn:01247117n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
identificateurs bn:00045822n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
type primitifs bn:02695430n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
type statique bn:04749218n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
hiérarchie bn:00044017n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
nouvelle classe bn:02230821n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mise en page bn:01681906n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
swing bn:02050247n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
thread bn:03212986n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
section critiques bn:03482397n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interactive bn:00105260a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
test unitaires bn:01529126n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
unitaires bn:00112905a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
design pattern bn:00890994n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
modèle singleton bn:03495688n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
machine virtuelle java bn:00875176n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
glossaire bn:00040717n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
monde réel bn:00066402n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
concrète bn:00100206a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
grise bn:00041510n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
typiquement bn:00117361r ; 0.333333 ; 0.333333 ; 0.333333 ; 0
encapsuler bn:00087590v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interagir bn:00089808v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
nom générique bn:02017388n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
consommation bn:00022109n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
hiérarchique bn:00104156a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sun microsystems bn:02053714n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
james gosling bn:03306336n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
obligatoire bn:00107677a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
lisibilité bn:04849472n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
durée de vie bn:01120526n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
verbe bn:00079778n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
paraphraser bn:00060604n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
intitulé bn:00087654v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
complète bn:00100162a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
lettre minuscules bn:00052186n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
rassembler bn:00082246v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
jar bn:02011849n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
classpath bn:03476243n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
