X ; C1.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
site web dynamique bn:02246184n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
paris bn:00015540n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
séquence bn:00070574n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
invisible bn:00105385a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
final bn:01755798n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
integer bn:00691555n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
type de valeur bn:00253515n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
opérateur bn:16281811n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
message bn:00521573n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
associa bn:00085315v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
classe bn:03608262n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
héritage bn:00043822n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
class bn:03598962n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
opéra bn:00059107n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
constructeur bn:03834827n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
manager bn:14456945n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
champ bn:00034274n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
limiter bn:00086468v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
man bn:15327088n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
femme bn:00001530n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
set bn:04928161n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
diagramme bn:00026817n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
être bn:00004222n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
prix unitaire bn:00587816n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
boucle for bn:03237322n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
bienvenue bn:00080852n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
ar bn:03237564n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
bibliothèque bn:00050969n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
disponibles bn:00097846a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
mysqli bn:01438356n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
insert bn:03795444n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
travers bn:00042404n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
host bn:01846442n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
sql bn:02266432n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
agit bn:00082285v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
delete bn:00941697n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
indépendante bn:00104929a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
visiteur bn:03106425n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
ouverture de session bn:03885719n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
uml bn:02571962n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
page bn:00091387v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
ici bn:00116504r ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
juste bn:00114626r ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
nouvelle ligne bn:00051314n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
constante bn:00100331a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
tim bn:14744972n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
tim berners-lee bn:02359969n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
héberger bn:00082216v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
internet bn:00024712n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
messagerie bn:00030257n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
messagerie instantanée bn:03364059n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
open source bn:01157392n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
grand nombre bn:14223782n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
facebook bn:03624775n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
wikipédia bn:03288118n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
configuration bn:03088982n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
wamp bn:01708928n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mamp bn:03197470n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
xampp bn:02350502n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
editeur de texte bn:00076736n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
styler bn:00042550n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
variable de type bn:02158332n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
base 10 bn:00025700n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
affiche bn:15173511n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
opérateur logiques bn:00051853n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
division bn:00027919n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
valeur numérique bn:00000451n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
inférieur bn:00035700n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
système bn:15125301n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
système d’exploitation bn:00059123n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
linux bn:00051427n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sizeof bn:03205994n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
globales bn:00103624a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
conditionnel bn:00100214a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
accepter bn:00082204v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
cappuccino bn:01189604n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
type de retour bn:03354146n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
redéfinition bn:00066711n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
récursives bn:00109560a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
erreur de programmation bn:00064654n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
entité bn:00031027n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
entité html bn:01327413n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
balise html bn:02104867n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
contraire bn:00100398a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
nombre premier bn:00064389n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
coordonnées bn:00022459n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
français bn:00036426n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
pouvoir bn:00084451v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
confidentiel bn:00100230a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
adresse ip bn:00706454n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ip bn:00046704n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
réutiliser bn:00092558v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
endroit bn:00062699n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
code bn:00084976v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
survient bn:00085337v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ainsi bn:00117173r ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
démarrer bn:00083342v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
infinité bn:00012426n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
moindre bn:00105825a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
avant bn:00035855n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
seconde bn:00068672n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
déconnexion bn:00027504n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
visible bn:00110277a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
poo bn:00058448n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
classe type bn:03004615n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
concept bn:00021547n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
réutilisation bn:02823226n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
caractéristique bn:00099532a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
hériter bn:00043823n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
final bn:00102969a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
intrinsèque bn:00105350a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
polymorphisme bn:01974384n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
encapsulation bn:01505556n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
public bn:00109211a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sommes bn:00082322v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
self bn:03432485n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
parent bn:00060643n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mère bn:00034027n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
classe abstraite bn:03110061n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
abstraite bn:00096212a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
implémentation bn:00016287n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
abstraire bn:00082180v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
attribut bn:00007068n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
dérivée bn:00026447n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
logiciel système bn:00075772n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
complexité bn:00021383n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
postgresql bn:01709156n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mariadb bn:01841320n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
relationnel bn:00109653a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
modèle relationnel bn:01978816n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
firebird bn:02246711n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ingres bn:03724918n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
hsqldb bn:00229377n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
oracle database bn:02591895n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
microsoft sql server bn:00605043n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
db2 bn:00637255n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
maxdb bn:00244294n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
informix bn:03306725n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sybase bn:01257629n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
zodb bn:02283783n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
db4o bn:01389836n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
berkeley db bn:03239968n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
nosql bn:01727553n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
cassandra bn:01090316n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
redis bn:00089731v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
bigtable bn:03415846n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
couchdb bn:00542118n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
hbase bn:14809379n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
leveldb bn:02609794n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
phpmyadmin bn:03382496n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
hébergeur bn:00801697n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
root bn:00168023n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
libérer bn:00090300v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
supprimer bn:00086081v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
example.com bn:00329278n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
aller bn:00040833n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
transaction bn:01403911n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
isolation bn:02609561n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
durabilité bn:01803600n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
électricité bn:00030192n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
rollback bn:00133978n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
système d bn:04836299n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
verrou bn:01788633n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
panne bn:00059753n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
gérer bn:00084527v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
moteur bn:00030850n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
populaire bn:00108807a ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ouvrir bn:00084089v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
supporter bn:00083226v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
null bn:15898583n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
innodb bn:01067935n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
specification bn:00073217n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
cours en ligne bn:03617678n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0
