X ; C1 ; C12 ; C13 ; C14 ; C16 ; C18 ; C2 ; C4 ; C7 ; C8 ; C9
affiche bn:00087013v ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0
expat bn:03734680n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
traiter bn:00092034v ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
casse bn:03225002n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
encodage bn:00030696n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
traitement bn:00064545n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
remplacer bn:00092816v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
calculer bn:00084373v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
répéter bn:00089731v ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
richesse bn:00080746n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
fichier par bn:03318531n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
exécutable bn:00102521a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
aspect bn:03635987n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
charte graphique bn:15437249n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
feuille de styles bn:00802225n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625
navigation bn:00057073n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0.03125 ; 0.03125
internet bn:00024712n ; 0.015625 ; 0 ; 0 ; 0 ; 0.015625 ; 0 ; 0.015625 ; 0.015625 ; 0.015625 ; 0.015625 ; 0
rapidité bn:00073258n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
développement bn:01834425n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
common gateway interface bn:03588331n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
communication bn:00021221n ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
capables bn:00099215a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
gif bn:00444440n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
langage de description bn:05019440n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
description bn:04723965n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
protocole de transfert de fichier bn:00034430n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
transfert de fichier bn:03563534n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
daemon bn:03222189n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
access bn:02744817n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
portable network graphics bn:01772322n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
network bn:02131525n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
format libre bn:01985717n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
système bn:15125301n ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0.03125 ; 0.03125 ; 0.03125 ; 0
ascii bn:00003473n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
pdf bn:01745594n ; 0.03125 ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0.03125
exe bn:14503132n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
type de programme bn:00144629n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
système d bn:04836299n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
tache bn:00028345n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
matériel bn:00021480n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
ssh bn:02244459n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
firefox bn:01387235n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
matlab bn:01312834n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
web application bn:02246184n ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
mac bn:00052516n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
mac os bn:01415427n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
windows bn:00081305n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
commun bn:00021051n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
internet explorer bn:17346309n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
outlook express bn:01003371n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
thunderbird bn:01597870n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
msn bn:01095820n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
gaim bn:01141048n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
skype bn:03166959n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
css bn:00056944n ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
cascading style sheet bn:01642119n ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625
système de gestion bn:01510781n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
cd bn:00016915n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
flash bn:01369336n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
science bn:00069670n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
univers bn:00022991n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
accueil bn:00044514n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
insertion bn:02234787n ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625
photo bn:00062084n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
animation bn:00004263n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
img bn:02450504n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
menu bn:00021485n ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
touch bn:03178622n ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
arial bn:01485779n ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625
id bn:03885719n ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625
gimp bn:00433129n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
creation bn:03599511n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
droit bn:00048655n ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0.03125
calque bn:00095056v ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
flou bn:03173349n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
flou gaussien bn:01085310n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
rendu bn:00047114n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
nuages bn:00020002n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
plasma bn:15408550n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
diffraction bn:00027046n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
masque bn:03236329n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
colorer bn:00100030a ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
résultat final bn:00034520n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
final bn:01755798n ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
gestion de contenu bn:00883027n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
dédier bn:00085427v ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
habillage bn:04699521n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
terminal bn:00100203a ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
déconnexion bn:00027504n ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
rue bn:00074595n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
marseille bn:00053540n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
site de news bn:03722635n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
bilan bn:00008060n ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
thomas bn:00005240n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
wikipédia bn:03288118n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
back-end bn:03173264n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
application bn:00005095n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
informatique bn:00021494n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
étage bn:00034203n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
concept bn:00021547n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
fonctionnement bn:00036838n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
coder bn:00084976v ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
flux vidéo bn:02230830n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
js bn:15539067n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
relais bn:00030187n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
proxy bn:03664545n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
cache bn:00014484n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
tunnel bn:00448122n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
langage de balisage bn:00053492n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
web design bn:02763125n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
ajax bn:00850961n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
standardiser bn:00073927n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
date bn:17273686n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
paradigme bn:01164163n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
extension de fichier bn:00032416n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
w3c bn:02673666n ; 0.015625 ; 0.015625 ; 0.015625 ; 0 ; 0 ; 0 ; 0.015625 ; 0 ; 0.015625 ; 0.015625 ; 0
sgml bn:00070813n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
wikicode bn:02697746n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
bbcode bn:03547972n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
xhtml bn:01163644n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
doctype bn:15839327n ; 0.015625 ; 0.015625 ; 0.015625 ; 0 ; 0 ; 0.015625 ; 0.015625 ; 0 ; 0.015625 ; 0 ; 0
dtd bn:15232677n ; 0.015625 ; 0.015625 ; 0.015625 ; 0 ; 0 ; 0 ; 0.015625 ; 0 ; 0.015625 ; 0.015625 ; 0
respect bn:00031654n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
validateur bn:02748538n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
html5 bn:03675085n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
web sémantique bn:02276858n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
sémantique bn:00070404n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
informatique bn:00100175a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
portabilité bn:03720519n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
mobile bn:00106819a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
pile bn:02100952n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
structure arborescente bn:03156222n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
minimal bn:00106755a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
paragraphe bn:00060556n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
abréviation bn:00000239n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
acronyme bn:00001058n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
courriel bn:00087450v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
cohérente bn:00099970a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
tr bn:03561884n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
spécification bn:00073217n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
svg bn:02136503n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
iso-8859-1 bn:00717125n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
spéciaux bn:00108295a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
robots bn:00007371n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
nouvelles bn:00107274a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
canvas bn:02415221n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
links bn:01052609n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
formulaire bn:14352118n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
balise html bn:02104867n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
classique bn:00019566n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
helvetica bn:00043646n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
letter-spacing bn:00951097n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
angles bn:00004117n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
généralité bn:00037670n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
actuelle bn:00108977a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
interface bn:00047088n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
seul bn:00110667a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
finir bn:00088223v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
faute de frappe bn:00031482n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
trim bn:00074703n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
unset bn:00176172n ; 0.03125 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0
diff bn:16709776n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
h2 bn:02803535n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
