X ; C1 ; C12 ; C13 ; C14 ; C16 ; C18 ; C2 ; C4 ; C7 ; C8 ; C9
multiplication bn:00056300n ; 0 ; 0.02213 ; 0.0349127 ; 0 ; 0.031746 ; 0 ; 0 ; 0.0258621 ; 0 ; 0 ; 0.028866
division bn:00027919n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
concaténation bn:03489514n ; 0 ; 0.0431849 ; 0 ; 0.0657084 ; 0.0700219 ; 0.0577617 ; 0.0561404 ; 0 ; 0 ; 0 ; 0.0638723
bit bn:00010731n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
opérateur logiques bn:00051853n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
égal bn:00102336a ; 0 ; 0.0111576 ; 0 ; 0.0172786 ; 0 ; 0 ; 0 ; 0.0139616 ; 0 ; 0 ; 0.0167715
après bn:00114165r ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage c bn:00014377n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00702988 ; 0 ; 0 ; 0.00845666
conditionnelles bn:00100214a ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0.00760456 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
appel de fonction bn:00036827n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
instruction vide bn:03112071n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
structure bn:00094491v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lisibilité bn:04849472n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
femme bn:00001530n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0101266 ; 0.00845666
ressembler à bn:00092876v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
premier bn:00103006a ; 0 ; 0.00281294 ; 0.00516796 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boucle for bn:03237322n ; 0 ; 0.0111576 ; 0 ; 0 ; 0 ; 0.0150943 ; 0 ; 0 ; 0 ; 0.0200501 ; 0.0167715
pouvoir bn:00084450v ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00352734 ; 0 ; 0 ; 0
foreach bn:03463379n ; 0 ; 0.158163 ; 0 ; 0 ; 0.168539 ; 0.161031 ; 0.147975 ; 0.131852 ; 0.157787 ; 0.184739 ; 0.161739
vouloir bn:00095629v ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0.00760456 ; 0.00738007 ; 0 ; 0 ; 0 ; 0
switch bn:01071927n ; 0 ; 0.409598 ; 0.267206 ; 0.318954 ; 0.305333 ; 0.338308 ; 0.333333 ; 0.344952 ; 0.262003 ; 0.29275 ; 0.32
reproduire bn:00092851v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
substitution bn:03342494n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
valeur de retour bn:03828774n ; 0 ; 0.022069 ; 0 ; 0 ; 0.0362812 ; 0.0297398 ; 0.0288809 ; 0 ; 0 ; 0 ; 0.0329897
correct bn:00100490a ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0.0037037 ; 0 ; 0 ; 0 ; 0
carre bn:00036107n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
identique bn:00104508a ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
couleurs bn:00020726n ; 0 ; 0.0111576 ; 0.0203562 ; 0 ; 0 ; 0 ; 0 ; 0.0139616 ; 0 ; 0 ; 0.0167715
coeur bn:00017124n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
passage par référence bn:14985956n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0 ; 0.00738007 ; 0.00702988 ; 0 ; 0 ; 0
avoir lieu bn:00085337v ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00424628
séparer bn:00082871v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
constante bn:00100331a ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00424628
valeur par défaut bn:03854990n ; 0 ; 0.022069 ; 0 ; 0 ; 0.0362812 ; 0.0297398 ; 0 ; 0.0275387 ; 0 ; 0 ; 0.0329897
possibilité bn:00045632n ; 0 ; 0.022069 ; 0 ; 0.0339703 ; 0 ; 0.0297398 ; 0 ; 0.0275387 ; 0 ; 0 ; 0.0329897
c++ bn:03586438n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0.00702988 ; 0 ; 0 ; 0
classes bn:03608262n ; 0 ; 0.022069 ; 0 ; 0.0339703 ; 0.0362812 ; 0 ; 0 ; 0 ; 0 ; 0.039312 ; 0.0329897
fonctionnalité bn:00036836n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0.00381679 ; 0 ; 0 ; 0 ; 0 ; 0
encapsulation bn:01505556n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
entité bn:00031027n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
entité abstraite bn:00000492n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abstraite bn:00096212a ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00424628
caractéristique bn:00099532a ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00424628
téléphone bn:00062020n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonctionnement bn:00059128n ; 0 ; 0.0056101 ; 0.0102828 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
héritage bn:00043822n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0 ; 0 ; 0 ; 0 ; 0.0200501 ; 0.0167715
supplémentaires bn:00111488a ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0.00381679 ; 0 ; 0 ; 0 ; 0 ; 0
polymorphisme bn:01974384n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
constructeur bn:03834827n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0 ; 0 ; 0 ; 0 ; 0.0200501 ; 0.0167715
parfois bn:00117070r ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
destructeur bn:01558988n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
garbage collector bn:00037292n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
class bn:03598962n ; 0 ; 0.0111576 ; 0.0203562 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0200501 ; 0.0167715
header bn:00043309n ; 0 ; 0.0111576 ; 0 ; 0 ; 0 ; 0.0150943 ; 0 ; 0 ; 0.0213904 ; 0 ; 0.0167715
mot bn:00081546n ; 0 ; 0.0431849 ; 0.0767386 ; 0.0657084 ; 0 ; 0 ; 0.0561404 ; 0.0536013 ; 0 ; 0 ; 0.0638723
politique bn:00063351n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
façon bn:00033729n ; 0 ; 0.022069 ; 0 ; 0.0339703 ; 0 ; 0.0297398 ; 0 ; 0.0275387 ; 0 ; 0 ; 0.0329897
pouvoir bn:00063940n ; 0 ; 0.00281294 ; 0 ; 0.00437637 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intervenir bn:00082748v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
malheureusement bn:00114196r ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
développer bn:00082278v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
éditer bn:00087485v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ldap bn:01096348n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
soin bn:00029048n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fichier de configuration bn:03229365n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
généralement bn:00114778r ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0.00738007 ; 0 ; 0 ; 0 ; 0
reprise bn:00067474n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encadrer bn:00090616v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
host bn:01846442n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0101266 ; 0.00845666
visiteur bn:03106425n ; 0 ; 0.0111576 ; 0 ; 0.0172786 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0200501 ; 0.0167715
sauvegarder bn:00093281v ; 0 ; 0.00281294 ; 0.00516796 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
compiler bn:00021344n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
détruire bn:00084202v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sauvegarde bn:00007838n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
retrouver bn:00088204v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
variable globale bn:02011863n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00543478 ; 0 ; 0
port tcp bn:02405887n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
standard bn:00111129a ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
log bn:00051830n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tcp/ip bn:00768762n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alerte rouge bn:00066644n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relecture bn:00064730n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
libérer bn:00090300v ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00424628
nom de domaine bn:00028143n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
time bn:03389905n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0.00760456 ; 0 ; 0 ; 0.0108108 ; 0 ; 0
interopérabilité bn:00047181n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interfaçage bn:04713937n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage sql bn:02266432n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0 ; 0 ; 0 ; 0 ; 0.0200501 ; 0.0167715
voûte bn:00079643n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commerce bn:00077860n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commerce électronique bn:00029344n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0.00381679 ; 0 ; 0 ; 0 ; 0 ; 0
électronique bn:00030270n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
adabas d bn:03753860n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
informix bn:03306725n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
msql bn:00466439n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
odbc bn:14228731n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
postgresql bn:01709156n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0.0150943 ; 0 ; 0 ; 0 ; 0 ; 0.0167715
sybase bn:01257629n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0.0150943 ; 0 ; 0 ; 0 ; 0 ; 0.0167715
berkeley db bn:03239968n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00424628
delete bn:00941697n ; 0 ; 0.022069 ; 0.0399002 ; 0.0339703 ; 0 ; 0.0297398 ; 0 ; 0 ; 0 ; 0.039312 ; 0
insert bn:03795444n ; 0 ; 0.022069 ; 0.0399002 ; 0.0339703 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.039312 ; 0.0329897
varchar bn:01838409n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
null bn:15898583n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0.0150943 ; 0 ; 0 ; 0 ; 0 ; 0.0167715
gates bn:00010401n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
consultation bn:00022092n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
temps bn:00077270n ; 0 ; 0.0437158 ; 0 ; 0.053719 ; 0 ; 0 ; 0.0477032 ; 0.043771 ; 0.0577889 ; 0 ; 0.0501002
organisation bn:00059480n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stockage de données bn:00021483n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
linus torvalds bn:01002238n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
séquence bn:00070574n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0101266 ; 0.00845666
authentification bn:03253409n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00352734 ; 0 ; 0 ; 0
sr bn:03261447n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
info bn:03662501n ; 0 ; 0.00281294 ; 0 ; 0.00437637 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
echo bn:03626250n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
printf bn:03243783n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0 ; 0.00738007 ; 0 ; 0 ; 0 ; 0.00845666
join bn:03425746n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jointure bn:00048368n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
condensateur bn:00015415n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0.0111576 ; 0 ; 0.0172786 ; 0.0184758 ; 0.0150943 ; 0 ; 0 ; 0 ; 0 ; 0
analyser bn:15790106n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strcmp bn:13958358n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0.0037037 ; 0 ; 0 ; 0 ; 0
regex bn:01922794n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
posix bn:01643654n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fin de ligne bn:00051314n ; 0 ; 0.0111576 ; 0 ; 0.0172786 ; 0.0184758 ; 0 ; 0 ; 0 ; 0 ; 0.0200501 ; 0
successives bn:00100306a ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rx bn:04024425n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dynamique bn:00101917a ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonction mathématiques bn:00036821n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
xml bn:02771436n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de programmation bn:00064652n ; 0 ; 0.0111576 ; 0.0203562 ; 0 ; 0 ; 0 ; 0.014652 ; 0.0139616 ; 0 ; 0 ; 0
issue bn:00085360v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lire bn:00066357n ; 0 ; 0.0111576 ; 0 ; 0 ; 0 ; 0.0150943 ; 0 ; 0.0139616 ; 0 ; 0 ; 0.0167715
fread bn:13825823n ; 0 ; 0.0056101 ; 0 ; 0 ; 0 ; 0 ; 0.00738007 ; 0.00702988 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00352734 ; 0 ; 0 ; 0
message bn:00521573n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0.0150943 ; 0 ; 0 ; 0 ; 0.0200501 ; 0
copy bn:14086525n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00352734 ; 0 ; 0 ; 0
rename bn:00342646n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00352734 ; 0 ; 0 ; 0
argument bn:00005603n ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0.00760456 ; 0 ; 0 ; 0 ; 0 ; 0
utiliser bn:00082705v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tableau associatif bn:03848413n ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0.0150943 ; 0 ; 0 ; 0.0213904 ; 0 ; 0
base64 bn:01435984n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
statistiques bn:00074061n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
librairie gd bn:03462925n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
forme géométrique bn:00062770n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rectangle bn:00066608n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
polygone bn:00063423n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
largeur bn:00012893n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boutons bn:03843242n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0 ; 0 ; 0 ; 0.00702988 ; 0 ; 0 ; 0
mathématiques bn:00053823n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type de fonction bn:03403506n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
long bn:00116154r ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nombre pi bn:00062194n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0 ; 0 ; 0.00738007 ; 0 ; 0 ; 0 ; 0
min bn:00055094n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0 ; 0 ; 0.00738007 ; 0 ; 0 ; 0 ; 0
sqrt bn:16869243n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exponentielles bn:00032356n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
acos bn:15498538n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
trigonométrie bn:00078277n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
changement de bases bn:00314885n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
affiche bn:00087013v ; 0 ; 0.0111576 ; 0 ; 0 ; 0.0184758 ; 0 ; 0 ; 0.0139616 ; 0 ; 0 ; 0.0167715
expat bn:03734680n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traiter bn:00092034v ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0.00738007 ; 0 ; 0 ; 0 ; 0
casse bn:03225002n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0 ; 0 ; 0.00738007 ; 0 ; 0 ; 0 ; 0
encodage bn:00030696n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0.00381679 ; 0 ; 0 ; 0 ; 0 ; 0
traitement bn:00064545n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
remplacer bn:00092816v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
calculer bn:00084373v ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
répéter bn:00089731v ; 0 ; 0.0056101 ; 0 ; 0 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00845666
richesse bn:00080746n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0.00381679 ; 0 ; 0 ; 0 ; 0 ; 0
fichier par bn:03318531n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exécutable bn:00102521a ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00352734 ; 0 ; 0 ; 0
aspect bn:03635987n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
charte graphique bn:15437249n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
feuille de styles bn:00802225n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0 ; 0 ; 0 ; 0.00702988 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0.0111576 ; 0 ; 0.0172786 ; 0 ; 0 ; 0.014652 ; 0.0139616 ; 0 ; 0 ; 0
internet bn:00024712n ; 0 ; 0.022069 ; 0.0399002 ; 0.0339703 ; 0 ; 0.0297398 ; 0 ; 0 ; 0 ; 0 ; 0.0329897
rapidité bn:00073258n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
développement bn:01834425n ; 0 ; 0.00281294 ; 0 ; 0 ; 0.00468384 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
common gateway interface bn:03588331n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
communication bn:00021221n ; 0 ; 0.0056101 ; 0.0102828 ; 0.0087146 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
capables bn:00099215a ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00352734 ; 0 ; 0 ; 0
gif bn:00444440n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de description bn:05019440n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
description bn:04723965n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
protocole de transfert de fichier bn:00034430n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transfert de fichier bn:03563534n ; 0 ; 0.00281294 ; 0 ; 0 ; 0 ; 0 ; 0.0037037 ; 0 ; 0 ; 0 ; 0
daemon bn:03222189n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
access bn:02744817n ; 0 ; 0.0056101 ; 0 ; 0.0087146 ; 0.00932401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
portable network graphics bn:01772322n ; 0 ; 0.00140845 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
