X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
bc bn:15403265n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
temps de calcul bn:00068589n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
compliquer bn:00085483v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
chaîne littérale bn:01271375n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
tex bn:02362481n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
alex bn:03665083n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
thomas bn:00005240n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
avoir envie de bn:00088107v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
fonctionnalité bn:00036836n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
archiver bn:00005448n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
stocker bn:00089368v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
particulier bn:00073185n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
data source name bn:03804134n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
héberger bn:00082216v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
légèrement bn:00116111r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
configurer bn:00085667v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
affichage bn:00027675n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
tel bn:00000005n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
fax bn:00032653n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
guise bn:00000146n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
bcd bn:16690020n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
sous-répertoire bn:00074880n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
article de presse bn:14993780n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
copier bn:00022534n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
horizontale bn:00104328a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
fin de paragraphe bn:03475717n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
système d’exploitation bn:00059123n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
disquette bn:00027619n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mini-site bn:00251724n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
accès libre bn:04691509n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
libre bn:00099806a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
numéro de téléphone bn:00058286n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
téléphone bn:00062020n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
énoncé bn:00087699v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
punition bn:00061325n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
récursive bn:00109560a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
retour bn:00046318n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
or bn:00006911n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
compléter bn:00085479v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
féminin bn:00102884a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
chasse bn:00045245n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
chiens bn:00015267n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
amis bn:00036538n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
interdit bn:04029035n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
limiter bn:00086468v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0.0224719 ; 0
triche bn:00017978n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
pipotron bn:04723513n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
égard bn:00031654n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
dégradation bn:02639083n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
convient bn:00094581v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
anticiper bn:00082665v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
préoccuper bn:00085522v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
remémorer bn:00084413v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
globalité bn:00031025n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
possession bn:00059958n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
bon sens bn:00021164n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
correspondante bn:00096282a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
onglets bn:00120018n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
sciences bn:00069670n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
chansons bn:00072794n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
genre musicaux bn:00037743n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
parole bn:00049911n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
statistique bn:00074061n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
droit d’auteur bn:03579896n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
supprimer bn:00086081v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
paroles de chanson bn:03103700n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
orthographe bn:00059588n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
familiarisation bn:00032889n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
créneau horaires bn:00072215n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
pouvoir bn:00063940n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
notification bn:00005139n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
tableur bn:00073631n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
dérouler bn:00085568v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
rue bn:00074595n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
seance bn:03262459n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
club de tennis bn:00076523n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
tennis bn:00050287n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
défaire bn:00083247v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
payer bn:00091494v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
matériel bn:00021480n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
civile bn:00099730a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
clavier bn:00021482n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
vol bn:00050004n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
dégradation bn:03664474n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mettre en prison bn:00088673v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
vainqueur bn:00079944n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
logistiques bn:00051869n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
match bn:00090698v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
caravane bn:02932902n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
branchement bn:00131727n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
lit bn:00009472n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
lit pliants bn:00015043n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
nuit bn:00025236n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
redevance bn:00068452n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
véhicules bn:00079675n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
courrier publicitaires bn:00027338n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
publicitaires bn:00109098a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
car bn:00007329n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
réfrigérateur bn:00045744n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
prestation bn:00064923n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
localisation géographique bn:01504309n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
téléphone bn:00084387v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
entendre bn:00007120n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
fin bn:00105751a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
presque bn:00114079r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
adhérents bn:00001362n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
adhesion bn:00001361n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
moindre bn:00105825a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
intuitive bn:00105365a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
vital bn:00113642a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
bibliothèque thématiques bn:00482485n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
thématiques bn:00111800a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
avantageront bn:00083414v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
aphorisme bn:00004883n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
logiciel libres bn:00182120n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0.0240964 ; 0 ; 0
décès bn:00025582n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
seul bn:00114235r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
lieu de naissance bn:00010686n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
multimédia bn:00056283n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
document officiel bn:00046963n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
acte bn:00001077n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
acte de naissance bn:00010670n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mariage bn:00053107n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
minimales bn:00106755a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
album bn:00002488n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
photo bn:00062084n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
import-export bn:15970061n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
gedcom bn:02074085n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mormons bn:00019012n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
nom complet bn:01700772n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
jésus-christ bn:00018805n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
logiciel de généalogie bn:01872393n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
stocker bn:00095635v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
maladies bn:00027546n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
bonheur bn:00042905n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
organisation bn:00059480n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
part bn:00070912n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
exception bn:00059781n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
sexe bn:00037634n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
gravite bn:00089032v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
administratif bn:00096474a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
besoin de savoir bn:03234470n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
fier bn:00103467a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
temps partiel bn:01038658n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
partiel bn:00108290a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
décharges bn:00086914v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
contrat bn:00022227n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
libre accès bn:03097420n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
enseignant bn:00089791v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
vacataires bn:05008890n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
deug bn:02806247n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
service bn:00070651n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
semestre bn:00000561n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
universitaires bn:00096228a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
universitaire bn:00079152n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
économie bn:00029676n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
histoire bn:00044268n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
maître de conférence bn:14504106n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
moins bn:00116104r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
pédagogique bn:00108383a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
titulaires bn:14132983n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
cm bn:00017163n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
travaux dirigés bn:04778693n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
parler bn:00090283v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
obliger bn:00083496v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
philosophie bn:00061984n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
bac bn:00044028n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
chargé bn:14456945n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0.0224719 ; 0
chargé de cours bn:16339539n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
criminelles bn:00100650a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
institutions bn:00046954n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
politique bn:00108759a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
littérature bn:00051538n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
littérature germaniques bn:00434180n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
romanes bn:00105767a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
littérature arabes bn:03227656n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
psychologie bn:00065026n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
psychologie clinique bn:00019826n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
psychologie sociale bn:00072543n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
arts bn:00005927n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
musique bn:00056443n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
musicologie bn:00056479n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
anthropologie bn:00004584n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
éthnologie bn:00031731n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
préhistoire bn:00064143n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
civilisation bn:00019384n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
archéologie bn:00005391n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
contemporain bn:00100361a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
géographie bn:00040163n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
géographie physique bn:00062165n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
espace bn:00046665n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mathématiques bn:00053823n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
constituants bn:00100333a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
chimie théorique bn:02502041n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
chimie organique bn:00059474n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
astronomie bn:00006663n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
océanographie bn:00058585n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
océanographie physique bn:03107326n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
physique bn:00056996n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
pharmaceutiques bn:00108518a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
génie mécanique bn:00054054n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
génie civil bn:00019361n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
génie informatique bn:03287605n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
procédés bn:03245758n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
biochimie bn:00010518n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
biologie bn:00010543n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
biologie moléculaire bn:00055560n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
moléculaire bn:00106855a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
biologie cellulaire bn:00024908n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
physiologie bn:00062182n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
population bn:00063596n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
écologie bn:00010564n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
éducation bn:00026980n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
epistémologie bn:00031237n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
cultures bn:01187943n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
activité physiques bn:00032203n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
théologie bn:00076827n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
théologie catholique bn:00848908n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
approche bn:00005141n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
vinyl bn:00080027n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
l’album bn:15350182n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
ailleurs bn:00115192r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
problème bn:00048242n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
recherche bn:00067280n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
là bn:00117260r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
centrale bn:00063961n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
intitulé bn:00043268n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
rock bn:00068049n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
pénétration bn:00053473n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
date de sortie bn:02421166n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
figurer bn:00014691n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
bureau bn:00001961n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
compte en banque bn:00008374n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
