X;C11;C15;C17;C19;C3;C5;C6;CJA
tel;0;0;0;0;0;0;0.00775194;0
fax;0;0;0;0;0;0;0.00775194;0
guise;0;0;0;0;0;0;0.00775194;0
bcd;0;0;0;0;0;0;0.00775194;0
article de presse;0;0;0;0;0;0;0.00775194;0
fin de paragraphe;0;0;0;0;0;0;0.00775194;0
système d’exploitation;0;0;0;0;0;0;0.00775194;0
disquette;0;0;0;0;0;0;0.00775194;0
accès libre;0;0;0;0;0;0;0.00775194;0
libre;0;0;0;0;0;0;0.00775194;0
punition;0;0;0;0;0;0;0.00775194;0
retour;0;0;0;0;0;0;0.00775194;0
or;0;0;0;0;0;0;0.00775194;0
compléter;0;0;0;0;0;0;0.00775194;0
féminin;0;0;0;0;0;0;0.00775194;0
chasse;0;0;0;0;0;0;0.00775194;0
amis;0;0;0;0;0;0;0.00775194;0
interdit;0;0;0;0;0;0;0.00775194;0
correct;0;0;0;0;0;0;0.0153846;0.0153846
min;0;0;0;0;0;0;0.00775194;0
triche;0;0;0;0;0;0;0.00775194;0
pipotron;0;0;0;0;0;0;0.00775194;0
égard;0;0;0;0;0;0;0.00775194;0
dégradation;0;0;0;0;0;0;0.00775194;0
anticiper;0;0;0;0;0;0;0.00775194;0
préoccuper;0;0;0;0;0;0;0.00775194;0
remémorer;0;0;0;0;0;0;0.00775194;0
possession;0;0;0;0;0;0;0.00775194;0
bon sens;0;0;0;0;0;0;0.00775194;0
correspondante;0;0;0;0;0;0;0.00775194;0
onglets;0;0;0;0;0;0;0.00775194;0
sciences;0;0;0;0;0;0;0.00775194;0
chansons;0;0;0;0;0;0;0.00775194;0
genre musicaux;0;0;0;0;0;0;0.00775194;0
parole;0;0;0;0;0;0;0.00775194;0
droit d’auteur;0;0;0;0;0;0;0.00775194;0
paroles de chanson;0;0;0;0;0;0;0.00775194;0
orthographe;0;0;0;0;0;0;0.00775194;0
familiarisation;0;0;0;0;0;0;0.00775194;0
créneau horaires;0;0;0;0;0;0;0.00775194;0
notification;0;0;0;0;0;0;0.00775194;0
tableur;0;0;0;0;0;0;0.00775194;0
dérouler;0;0;0;0;0;0;0.00775194;0
seance;0;0;0;0;0;0;0.00775194;0
club de tennis;0;0;0;0;0;0;0.00775194;0
défaire;0;0;0;0;0;0;0.00775194;0
payer;0;0;0;0;0;0;0.00775194;0
civile;0;0;0;0;0;0;0.00775194;0
clavier;0;0;0;0;0;0;0.0153846;0.0153846
vol;0;0;0;0;0;0;0.00775194;0
dégradation;0;0;0;0;0;0;0.00775194;0
mettre en prison;0;0;0;0;0;0;0.00775194;0
vainqueur;0;0;0;0;0;0;0.00775194;0
logistiques;0;0;0;0;0;0;0.00775194;0
match;0;0;0;0;0;0;0.00775194;0
caravane;0;0;0;0;0;0;0.00775194;0
lit;0;0;0;0;0;0;0.00775194;0
lit pliants;0;0;0;0;0;0;0.00775194;0
nuit;0;0;0;0;0;0;0.00775194;0
redevance;0;0;0;0;0;0;0.00775194;0
courrier publicitaires;0;0;0;0;0;0;0.00775194;0
publicitaires;0;0;0;0;0;0;0.00775194;0
car;0;0;0;0;0;0;0.00775194;0
réfrigérateur;0;0;0;0;0;0;0.00775194;0
prestation;0;0;0;0;0;0;0.00775194;0
localisation géographique;0;0;0;0;0;0;0.00775194;0
téléphone;0;0;0;0;0;0;0.00775194;0
entendre;0;0;0;0;0;0;0.00775194;0
fin;0;0;0;0;0;0;0.00775194;0
presque;0;0;0;0;0;0;0.00775194;0
adhérents;0;0;0;0;0;0;0.00775194;0
adhesion;0;0;0;0;0;0;0.00775194;0
intuitive;0;0;0;0;0;0;0.00775194;0
vital;0;0;0;0;0;0;0.00775194;0
bibliothèque thématiques;0;0;0;0;0;0;0.00775194;0
avantageront;0;0;0;0;0;0;0.00775194;0
aphorisme;0;0;0;0;0;0;0.00775194;0
logiciel libres;0;0;0;0;0;0;0.00775194;0
décès;0;0;0;0;0;0;0.00775194;0
seul;0;0;0;0;0;0;0.00775194;0
lieu de naissance;0;0;0;0;0;0;0.00775194;0
multimédia;0;0;0;0;0;0;0.00775194;0
document officiel;0;0;0;0;0;0;0.00775194;0
acte;0;0;0;0;0;0;0.00775194;0
acte de naissance;0;0;0;0;0;0;0.00775194;0
mariage;0;0;0;0;0;0;0.00775194;0
album;0;0;0;0;0;0;0.00775194;0
photo;0;0;0;0;0;0;0.00775194;0
import-export;0;0;0;0;0;0;0.00775194;0
gedcom;0;0;0;0;0;0;0.00775194;0
mormons;0;0;0;0;0;0;0.00775194;0
nom complet;0;0;0;0;0;0;0.00775194;0
jésus-christ;0;0;0;0;0;0;0.00775194;0
logiciel de généalogie;0;0;0;0;0;0;0.00775194;0
maladies;0;0;0;0;0;0;0.00775194;0
bonheur;0;0;0;0;0;0;0.00775194;0
part;0;0;0;0;0;0;0.00775194;0
exception;0;0;0;0;0;0;0.00775194;0
sexe;0;0;0;0;0;0;0.00775194;0
gravite;0;0;0;0;0;0;0.00775194;0
administratif;0;0;0;0;0;0;0.00775194;0
besoin de savoir;0;0;0;0;0;0;0.00775194;0
fier;0;0;0;0;0;0;0.00775194;0
temps partiel;0;0;0;0;0;0;0.00775194;0
décharges;0;0;0;0;0;0;0.00775194;0
contrat;0;0;0;0;0;0;0.00775194;0
libre accès;0;0;0;0;0;0;0.00775194;0
enseignant;0;0;0;0;0;0;0.00775194;0
vacataires;0;0;0;0;0;0;0.00775194;0
deug;0;0;0;0;0;0;0.00775194;0
service;0;0;0;0;0;0;0.00775194;0
semestre;0;0;0;0;0;0;0.00775194;0
universitaires;0;0;0;0;0;0;0.00775194;0
universitaire;0;0;0;0;0;0;0.00775194;0
maître de conférence;0;0;0;0;0;0;0.00775194;0
moins;0;0;0;0;0;0;0.00775194;0
pédagogique;0;0;0;0;0;0;0.00775194;0
titulaires;0;0;0;0;0;0;0.00775194;0
cm;0;0;0;0;0;0;0.00775194;0
travaux dirigés;0;0;0;0;0;0;0.00775194;0
parler;0;0;0;0;0;0;0.00775194;0
obliger;0;0;0;0;0;0;0.00775194;0
philosophie;0;0;0;0;0;0;0.00775194;0
bac;0;0;0;0;0;0;0.00775194;0
chargé;0;0;0;0;0;0;0.00775194;0
chargé de cours;0;0;0;0;0;0;0.00775194;0
criminelles;0;0;0;0;0;0;0.00775194;0
institutions;0;0;0;0;0;0;0.00775194;0
politique;0;0;0;0;0;0;0.00775194;0
littérature;0;0;0;0;0;0;0.00775194;0
littérature germaniques;0;0;0;0;0;0;0.00775194;0
romanes;0;0;0;0;0;0;0.00775194;0
littérature arabes;0;0;0;0;0;0;0.00775194;0
psychologie;0;0;0;0;0;0;0.00775194;0
psychologie clinique;0;0;0;0;0;0;0.00775194;0
psychologie sociale;0;0;0;0;0;0;0.00775194;0
musicologie;0;0;0;0;0;0;0.00775194;0
anthropologie;0;0;0;0;0;0;0.00775194;0
éthnologie;0;0;0;0;0;0;0.00775194;0
préhistoire;0;0;0;0;0;0;0.00775194;0
civilisation;0;0;0;0;0;0;0.00775194;0
archéologie;0;0;0;0;0;0;0.00775194;0
contemporain;0;0;0;0;0;0;0.00775194;0
géographie;0;0;0;0;0;0;0.00775194;0
géographie physique;0;0;0;0;0;0;0.00775194;0
constituants;0;0;0;0;0;0;0.00775194;0
chimie théorique;0;0;0;0;0;0;0.00775194;0
chimie organique;0;0;0;0;0;0;0.00775194;0
astronomie;0;0;0;0;0;0;0.00775194;0
océanographie;0;0;0;0;0;0;0.00775194;0
océanographie physique;0;0;0;0;0;0;0.00775194;0
pharmaceutiques;0;0;0;0;0;0;0.00775194;0
génie mécanique;0;0;0;0;0;0;0.00775194;0
génie civil;0;0;0;0;0;0;0.00775194;0
génie informatique;0;0;0;0;0;0;0.00775194;0
procédés;0;0;0;0;0;0;0.00775194;0
biochimie;0;0;0;0;0;0;0.00775194;0
biologie;0;0;0;0;0;0;0.00775194;0
biologie moléculaire;0;0;0;0;0;0;0.00775194;0
moléculaire;0;0;0;0;0;0;0.00775194;0
biologie cellulaire;0;0;0;0;0;0;0.00775194;0
physiologie;0;0;0;0;0;0;0.00775194;0
population;0;0;0;0;0;0;0.00775194;0
écologie;0;0;0;0;0;0;0.00775194;0
epistémologie;0;0;0;0;0;0;0.00775194;0
cultures;0;0;0;0;0;0;0.00775194;0
activité physiques;0;0;0;0;0;0;0.00775194;0
théologie;0;0;0;0;0;0;0.00775194;0
théologie catholique;0;0;0;0;0;0;0.00775194;0
approche;0;0;0;0;0;0;0.00775194;0
vinyl;0;0;0;0;0;0;0.00775194;0
l’album;0;0;0;0;0;0;0.00775194;0
ailleurs;0;0;0;0;0;0;0.00775194;0
problème;0;0;0;0;0;0;0.00775194;0
recherche;0;0;0;0;0;0;0.00775194;0
là;0;0;0;0;0;0;0.00775194;0
centrale;0;0;0;0;0;0;0.00775194;0
intitulé;0;0;0;0;0;0;0.0153846;0.0153846
rock;0;0;0;0;0;0;0.00775194;0
pénétration;0;0;0;0;0;0;0.00775194;0
date de sortie;0;0;0;0;0;0;0.00775194;0
compte en banque;0;0;0;0;0;0;0.00775194;0
axiome;0;0;0;0;0;0;0.00775194;0
residents;0;0;0;0;0;0;0.00775194;0
rolling stones;0;0;0;0;0;0;0.00775194;0
mick jagger;0;0;0;0;0;0;0.00775194;0
keith richard;0;0;0;0;0;0;0.00775194;0
john lennon;0;0;0;0;0;0;0.00775194;0
futur;0;0;0;0;0;0;0.00775194;0
code barre;0;0;0;0;0;0;0.00775194;0
compositeur;0;0;0;0;0;0;0.00775194;0
song;0;0;0;0;0;0;0.00775194;0
velvet underground;0;0;0;0;0;0;0.00775194;0
terry riley;0;0;0;0;0;0;0.00775194;0
probabilité;0;0;0;0;0;0;0.00775194;0
mémoriser;0;0;0;0;0;0;0.00775194;0
numero;0;0;0;0;0;0;0.00775194;0
facilité;0;0;0;0;0;0;0.00775194;0
alternative;0;0;0;0;0;0;0.00775194;0
quanta;0;0;0;0;0;0;0.00775194;0
associatif;0;0;0;0;0;0;0.00775194;0
ébauche;0;0;0;0;0;0;0.00775194;0
mémento;0;0;0;0;0;0;0;0.00775194
générateur de documentation;0;0;0;0;0;0;0;0.00775194
javadoc;0;0;0;0;0;0;0;0.00775194
style de programmation;0;0;0;0;0;0;0;0.00775194
type statique;0;0;0;0;0;0;0;0.00775194
nouvelle classe;0;0;0;0;0;0;0;0.00775194
swing;0;0;0;0;0;0;0;0.00775194
thread;0;0;0;0;0;0;0;0.00775194
section critiques;0;0;0;0;0;0;0;0.00775194
test unitaires;0;0;0;0;0;0;0;0.00775194
unitaires;0;0;0;0;0;0;0;0.00775194
machine virtuelle java;0;0;0;0;0;0;0;0.00775194
glossaire;0;0;0;0;0;0;0;0.00775194
monde réel;0;0;0;0;0;0;0;0.00775194
typiquement;0;0;0;0;0;0;0;0.00775194
encapsuler;0;0;0;0;0;0;0;0.00775194
nom générique;0;0;0;0;0;0;0;0.00775194
consommation;0;0;0;0;0;0;0;0.00775194
sun microsystems;0;0;0;0;0;0;0;0.00775194
james gosling;0;0;0;0;0;0;0;0.00775194
obligatoire;0;0;0;0;0;0;0;0.00775194
paraphraser;0;0;0;0;0;0;0;0.00775194
intitulé;0;0;0;0;0;0;0;0.00775194
complète;0;0;0;0;0;0;0;0.00775194
lettre minuscules;0;0;0;0;0;0;0;0.00775194
rassembler;0;0;0;0;0;0;0;0.00775194
jar;0;0;0;0;0;0;0;0.00775194
classpath;0;0;0;0;0;0;0;0.00775194
abstract;0;0;0;0;0;0;0;0.00775194
matériels;0;0;0;0;0;0;0;0.00775194
spécifique;0;0;0;0;0;0;0;0.00775194
conformer;0;0;0;0;0;0;0;0.00775194
contribuer;0;0;0;0;0;0;0;0.00775194
intérieur;0;0;0;0;0;0;0;0.00775194
classe internes;0;0;0;0;0;0;0;0.00775194
regroupement;0;0;0;0;0;0;0;0.00775194
mots-clés;0;0;0;0;0;0;0;0.00775194
variable de classe;0;0;0;0;0;0;0;0.00775194
tentative;0;0;0;0;0;0;0;0.00775194
espace mémoire;0;0;0;0;0;0;0;0.00775194
collector;0;0;0;0;0;0;0;0.00775194
indirectement;0;0;0;0;0;0;0;0.00775194
cyrillique;0;0;0;0;0;0;0;0.00775194
système de codage;0;0;0;0;0;0;0;0.00775194
byte;0;0;0;0;0;0;0;0.00775194
simple précision;0;0;0;0;0;0;0;0.00775194
point décimal;0;0;0;0;0;0;0;0.00775194
affection;0;0;0;0;0;0;0;0.00775194
bibliothèque standard;0;0;0;0;0;0;0;0.00775194
primitif;0;0;0;0;0;0;0;0.00775194
autoboxing;0;0;0;0;0;0;0;0.00775194
noter;0;0;0;0;0;0;0;0.00775194
mark;0;0;0;0;0;0;0;0.00775194
agrégat;0;0;0;0;0;0;0;0.00775194
fréquents;0;0;0;0;0;0;0;0.00775194
généricité;0;0;0;0;0;0;0;0.00775194
précédente;0;0;0;0;0;0;0;0.00775194
gestion;0;0;0;0;0;0;0;0.00775194
is;0;0;0;0;0;0;0;0.00775194
borne supérieure;0;0;0;0;0;0;0;0.00775194
principales;0;0;0;0;0;0;0;0.00775194
relever;0;0;0;0;0;0;0;0.00775194
opération;0;0;0;0;0;0;0;0.00775194
grand entier;0;0;0;0;0;0;0;0.00775194
enveloppe;0;0;0;0;0;0;0;0.00775194
explicite;0;0;0;0;0;0;0;0.00775194
ordre normal;0;0;0;0;0;0;0;0.00775194
division euclidienne;0;0;0;0;0;0;0;0.00775194
euclidienne;0;0;0;0;0;0;0;0.00775194
arrondir;0;0;0;0;0;0;0;0.00775194
inférer;0;0;0;0;0;0;0;0.00775194
opérateur booléen;0;0;0;0;0;0;0;0.00775194
négation;0;0;0;0;0;0;0;0.00775194
formel;0;0;0;0;0;0;0;0.00775194
effectifs;0;0;0;0;0;0;0;0.00775194
signature;0;0;0;0;0;0;0;0.00775194
duplication de code;0;0;0;0;0;0;0;0.00775194
pointe;0;0;0;0;0;0;0;0.00775194
capter;0;0;0;0;0;0;0;0.00775194
commande;0;0;0;0;0;0;0;0.00775194
syntaxique;0;0;0;0;0;0;0;0.00775194
instruction vide;0;0;0;0;0;0;0;0.00775194
jour;0;0;0;0;0;0;0;0.00775194
améliorer;0;0;0;0;0;0;0;0.00775194
mode graphique;0;0;0;0;0;0;0;0.00775194
scanner;0;0;0;0;0;0;0;0.00775194
périphérique;0;0;0;0;0;0;0;0.00775194
approprié;0;0;0;0;0;0;0;0.00775194
accès séquentiel;0;0;0;0;0;0;0;0.00775194
terminal;0;0;0;0;0;0;0;0.00775194
erreur de saisie;0;0;0;0;0;0;0;0.00775194
classloader;0;0;0;0;0;0;0;0.00775194
pare-feu;0;0;0;0;0;0;0;0.00775194
technique;0;0;0;0;0;0;0;0.00775194
astre;0;0;0;0;0;0;0;0.00775194
sous-type;0;0;0;0;0;0;0;0.00775194
ascendant;0;0;0;0;0;0;0;0.00775194
planete;0;0;0;0;0;0;0;0.00775194
descendre;0;0;0;0;0;0;0;0.00775194
type dynamique;0;0;0;0;0;0;0;0.00775194
liaison dynamique;0;0;0;0;0;0;0;0.00775194
annotation;0;0;0;0;0;0;0;0.00775194
compatibilité;0;0;0;0;0;0;0;0.00775194
accessible;0;0;0;0;0;0;0;0.00775194
draw;0;0;0;0;0;0;0;0.00775194
dehors;0;0;0;0;0;0;0;0.00775194
différencier;0;0;0;0;0;0;0;0.00775194
cat;0;0;0;0;0;0;0;0.00775194
paquetage;0;0;0;0;0;0;0;0.00775194
prendre en compte;0;0;0;0;0;0;0;0.00775194
abstract window toolkit;0;0;0;0;0;0;0;0.00775194
prompt;0;0;0;0;0;0;0;0.00775194
containers;0;0;0;0;0;0;0;0.00775194
panel;0;0;0;0;0;0;0;0.00775194
positionnement;0;0;0;0;0;0;0;0.00775194
taille;0;0;0;0;0;0;0;0.00775194
souris;0;0;0;0;0;0;0;0.00775194
généré;0;0;0;0;0;0;0;0.00775194
listener;0;0;0;0;0;0;0;0.00775194
touche;0;0;0;0;0;0;0;0.00775194
anonyme;0;0;0;0;0;0;0;0.00775194
modèle-vue-contrôleur;0;0;0;0;0;0;0;0.00775194
paradigme;0;0;0;0;0;0;0;0.00775194
dater;0;0;0;0;0;0;0;0.00775194
adaptabilité;0;0;0;0;0;0;0;0.00775194
type de programme;0;0;0;0;0;0;0;0.00775194
programmation concurrente;0;0;0;0;0;0;0;0.00775194
garantir;0;0;0;0;0;0;0;0.00775194
consommateur;0;0;0;0;0;0;0;0.00775194
symétrique;0;0;0;0;0;0;0;0.00775194
javabeans;0;0;0;0;0;0;0;0.00775194
couplage;0;0;0;0;0;0;0;0.00775194
cohesion;0;0;0;0;0;0;0;0.00775194
adéquation;0;0;0;0;0;0;0;0.00775194
processus de conception;0;0;0;0;0;0;0;0.00775194
impact;0;0;0;0;0;0;0;0.00775194
architecture logicielle;0;0;0;0;0;0;0;0.00775194
minimiser;0;0;0;0;0;0;0;0.00775194
objet métier;0;0;0;0;0;0;0;0.00775194
représentation interne;0;0;0;0;0;0;0;0.00775194
gestion de données;0;0;0;0;0;0;0;0.00775194
applicatives;0;0;0;0;0;0;0;0.00775194
import;0;0;0;0;0;0;0;0.00775194
view;0;0;0;0;0;0;0;0.00775194
esprit;0;0;0;0;0;0;0;0.00775194
système distribués;0;0;0;0;0;0;0;0.00775194
ejb;0;0;0;0;0;0;0;0.00775194
interrelation;0;0;0;0;0;0;0;0.00775194
plan de test;0;0;0;0;0;0;0;0.00775194
test système;0;0;0;0;0;0;0;0.00775194
cas de test;0;0;0;0;0;0;0;0.00775194
malheureusement;0;0;0;0;0;0;0;0.00775194
régression;0;0;0;0;0;0;0;0.00775194
test de non-régression;0;0;0;0;0;0;0;0.00775194
batterie;0;0;0;0;0;0;0;0.00775194
communauté open source;0;0;0;0;0;0;0;0.00775194
outil;0;0;0;0;0;0;0;0.00775194
test fixture;0;0;0;0;0;0;0;0.00775194
bean;0;0;0;0;0;0;0;0.00775194
composant;0;0;0;0;0;0;0;0.00775194
assemblé;0;0;0;0;0;0;0;0.00775194
plate-forme java;0;0;0;0;0;0;0;0.00775194
java se;0;0;0;0;0;0;0;0.00775194
convention de nommage;0;0;0;0;0;0;0;0.00775194
personnalisation;0;0;0;0;0;0;0;0.00775194
support de stockage;0;0;0;0;0;0;0;0.00775194
sérialisation;0;0;0;0;0;0;0;0.00775194
canvas;0;0;0;0;0;0;0;0.00775194
théoriques;0;0;0;0;0;0;0;0.00775194
fondamentaux;0;0;0;0;0;0;0;0.00775194
structuration;0;0;0;0;0;0;0;0.00775194
interaction;0;0;0;0;0;0;0;0.00775194
unique;0;0;0;0;0;0;0;0.00775194
wikipedia;0;0;0;0;0;0;0;0.00775194
barre de défilement;0;0;0;0;0;0;0;0.00775194
existants;0;0;0;0;0;0;0;0.00775194
an;0;0;0;0;0;0;0;0.00775194
bytecode;0;0;0;0;0;0;0;0.00775194
structure de classe;0;0;0;0;0;0;0;0.00775194
java native interface;0;0;0;0;0;0;0;0.00775194
tutoriel;0;0;0;0;0;0;0;0.00775194
programme c;0;0;0;0;0;0;0;0.00775194
wall;0;0;0;0;0;0;0;0.00775194
procedure;0;0;0;0;0;0;0;0.00775194
descripteur;0;0;0;0;0;0;0;0.00775194
scanf;0;0;0;0;0;0;0;0.00775194
allocation;0;0;0;0;0;0;0;0.00775194
mémoire dynamique;0;0;0;0;0;0;0;0.00775194
java platform, micro edition;0;0;0;0;0;0;0;0.00775194
décembre 2006;0;0;0;0;0;0;0;0.00775194
produit logiciel;0;0;0;0;0;0;0;0.00775194
java runtime environment;0;0;0;0;0;0;0;0.00775194
java development kit;0;0;0;0;0;0;0;0.00775194
débogueur;0;0;0;0;0;0;0;0.00775194
imprécis;0;0;0;0;0;0;0;0.00775194
kit de développement;0;0;0;0;0;0;0;0.00775194
application mobiles;0;0;0;0;0;0;0;0.00775194
pda;0;0;0;0;0;0;0;0.00775194
java card;0;0;0;0;0;0;0;0.00775194
carte à puce;0;0;0;0;0;0;0;0.00775194
javafx;0;0;0;0;0;0;0;0.00775194
encyclopédie;0;0;0;0;0;0;0;0.00775194
java 2;0;0;0;0;0;0;0;0.00775194
plateforme java;0;0;0;0;0;0;0;0.00775194
