X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
page perso bn:01605102n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
package bn:01408374n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625
interpreter bn:00047204n ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0
zeev suraski bn:00571154n ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0 ; 0.03125
portail bn:00063659n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
moteur bn:00030850n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0.03125
moteur zend bn:01337536n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625
zend bn:03133191n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0.03125
idéal bn:00104501a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
processeurs bn:00014395n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
line bn:16701562n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
familière bn:00020682n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
langage c bn:00014377n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
phénomène bn:00061931n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
actifs bn:00006504n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
combinés bn:00036466n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
répartir bn:00087068v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
client bn:00019764n ; 0.0078125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nouvelles technologies bn:03109588n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
activex bn:03829972n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
applets bn:00005083n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
java bn:00048043n ; 0.0078125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
servlets bn:03188848n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
windows bn:00081305n ; 0.0078125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
linux bn:00051427n ; 0.0078125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
serveur apache bn:01932513n ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625
chose bn:00091115v ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0
publication scientifiques bn:03136677n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
css bn:00056944n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
nécessaire bn:00031631n ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
application bn:00005095n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
agir bn:00082285v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
utilitaire bn:00070672n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
télécharger bn:14037830n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
chemin bn:03131414n ; 0.015625 ; 0 ; 0 ; 0 ; 0.015625 ; 0 ; 0
fichier dll bn:00050969n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0
ext bn:00167255n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
dll bn:02058089n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
path bn:01205256n ; 0.03125 ; 0 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125
exe bn:14503132n ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
httpd bn:16913184n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
fenêtre bn:00081292n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
cd bn:00016915n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625
sybase bn:01257629n ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
pilote bn:00026721n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
langage dynamique bn:01652181n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
horloge bn:00019887n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
fichier log bn:15274529n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
accueil bn:00044514n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0
développements bn:01834425n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0
coloration syntaxique bn:02006707n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
texte brut bn:01848600n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
ascii bn:00003473n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
sgml bn:00070813n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
vbscript bn:02626435n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
fichier de configuration bn:03229365n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625
expression régulière bn:01922794n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
integer bn:00691555n ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0
constante bn:14692918n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
magiques bn:00099543a ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
file bn:00065682n ; 0.015625 ; 0 ; 0 ; 0 ; 0 ; 0.015625 ; 0
pi bn:00062194n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625
deuxième bn:00110242a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
vrai bn:00078452n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
base 16 bn:00043959n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
valeur numérique bn:00000451n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
encore bn:00114171r ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
syntax bn:03641819n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
affiche bn:15173511n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
carriage return bn:00016246n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
cr bn:00006854n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
horizontale bn:00104328a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
notation octale bn:00058598n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
notation hexadécimale bn:00043958n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
isolé bn:00089916v ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
fonction bn:00036821n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0
chien bn:00015267n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
echo bn:03626250n ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0.03125
grace bn:00041221n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
courant bn:00107963a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
auto bn:00007309n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
évolution bn:00032060n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
opération élémentaires bn:05009591n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
addition bn:00001296n ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0
soustraction bn:00055233n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
multiplication bn:00056300n ; 0.015625 ; 0 ; 0 ; 0.015625 ; 0 ; 0 ; 0
situer bn:00089575v ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
gauche bn:00902572n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
affectation bn:02806034n ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0
droit bn:00048655n ; 0.015625 ; 0 ; 0.015625 ; 0 ; 0 ; 0 ; 0
intervenir bn:00089850v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
tester bn:00094888v ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0
valeur de retour bn:03828774n ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0
égal bn:00102336a ; 0.015625 ; 0 ; 0 ; 0 ; 0 ; 0.015625 ; 0
opérande bn:00059114n ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
initialiser bn:00089742v ; 0.0078125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
branchement bn:00131727n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
personnaliser bn:00086177v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
préalable bn:00108973a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
boucle while bn:03237310n ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625
while bn:00047734n ; 0.0078125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
février bn:00033882n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
juillet bn:00048548n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
septembre bn:00070537n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625
octobre bn:00058593n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
novembre bn:00058192n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
décembre bn:00025645n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
manquant bn:00090161v ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0
tenir de bn:00094747v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
franz kafka bn:00036274n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
albert camus bn:00002458n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
molière bn:00048073n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
end bn:01899641n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
attention bn:00007020n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625
paire clé-valeur bn:01318211n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
key bn:15770009n ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
voyelle bn:00080267n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
serpents bn:00059150n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
oiseaux bn:00010605n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
rue bn:00074595n ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
jacques brel bn:03810995n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
scribe bn:00022535n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
paris bn:00015540n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
code postal bn:00063770n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
mathématique bn:00106488a ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
physique bn:00056996n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
français bn:00036426n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0
supprimer bn:00087533v ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
papaye bn:00016072n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
banane bn:00008268n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
orange bn:00107945a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
type de fonction bn:03403506n ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
vide bn:00113475a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
devoir bn:00091362v ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
virgule bn:00020937n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
salaire bn:15928884n ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
chaine bn:03482967n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
bleu bn:00011477n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
vert bn:00041648n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625
extérieur bn:00108059a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
total bn:00102277a ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0
nb bn:00056690n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
contraire bn:00100398a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
segment de code bn:00186041n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
comportement bn:00009657n ; 0.015625 ; 0 ; 0.015625 ; 0 ; 0 ; 0 ; 0
point d’interrogation bn:00047210n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
nature bn:00057017n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
caractère de ponctuation bn:00003061n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
ponctuation bn:00065224n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
décoder bn:00086376v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
chiffre hexadécimaux bn:00043957n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
poster bn:00090548v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
query_string bn:03583474n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625
split bn:03731386n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
parser bn:15790106n ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
figurer bn:00014691n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
courriel bn:00087450v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
groupe bn:00041942n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
civilité bn:00019387n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
anglais bn:00030862n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0
art bn:00005927n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
vérification bn:00017984n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0
traduction bn:00047114n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0
particulier bn:00073185n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
chevron bn:03171924n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
action bn:00001127n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0
printf bn:03243783n ; 0.03125 ; 0 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125
statistique bn:00074061n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
simultanés bn:00099916a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
transaction bn:01403911n ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0
application programming interface bn:02130401n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
ansi bn:03507104n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
schéma de bn:00035375n ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
gauche bn:00050521n ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
unix bn:00079165n ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0 ; 0.03125
windows nt bn:01409690n ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
étendre bn:00085362v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
numérique bn:15182937n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
interroger bn:00032094n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
marc bn:17140087n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
paragraphe bn:00060556n ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
numéro de ligne bn:03406633n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
avoir besoin de bn:00091028v ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0
pouvoir bn:00063940n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
cliquer bn:00085116v ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
js bn:15539067n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
second bn:00005460n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
long bn:00116154r ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
époque unix bn:00124230n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
gmt bn:00040810n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
droite bn:00051291n ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0.03125
heure internet bn:02981905n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
vendredi bn:00036512n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625
longue bn:00106124a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
préfixe bn:00064136n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
système horaire bn:04803326n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
booléenne bn:00098690a ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
monday bn:00055609n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625
année bissextile bn:00000107n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
dec bn:00017011n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
ordinal bn:00107962a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
fuseau horaire bn:00077302n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
samedi bn:00068696n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625
année 0 bn:03149812n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
août bn:00007140n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
août 2000 bn:00690237n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
minuscule bn:00098029a ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
temporaire bn:00105439a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
host bn:01846442n ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0 ; 0
tr bn:03561884n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625
pear bn:03735126n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
persistance bn:03432337n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
durée de vie bn:01120526n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
chocolat bn:00018639n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
sortie bn:01541423n ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0.03125
variable d’environnement bn:00031075n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
café bn:00020414n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
annexe bn:03832754n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
poisson bn:00062612n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
protocole bn:00021227n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
avoir recours à bn:00082705v ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
côté bn:00110607a ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
cookie de session bn:00070691n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
void bn:01326821n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
configurer bn:00085667v ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
clé de session bn:03483754n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
sgbd bn:00025335n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
valeur bn:00079508n ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0.03125
arrêté bn:00082277v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
rafraîchir bn:00088571v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
transmettre bn:00088164v ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
appel de fonction bn:00036827n ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0.03125
tableau associatif bn:03848413n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625
unset bn:00176172n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
description bn:04723965n ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
pointeur bn:03222272n ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
fermer bn:00085170v ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
spécifique bn:00111002a ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
réussite bn:00000870n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
fread bn:13825823n ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625
fin bn:00113911a ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
gras bn:00011848n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
gestion fichiers bn:00264400n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
fichier en lecture seule bn:00066358n ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
copy bn:14086525n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
rename bn:00342646n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
chdir bn:00821546n ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
repertoire bn:00027375n ; 0.03125 ; 0 ; 0 ; 0 ; 0.03125 ; 0.03125 ; 0
