X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
entité html bn:01327413n ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0
lettre bn:00003057n ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
quelconque bn:00097433a ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
programmeur bn:00020358n ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0
nombre à virgule flottante bn:00035278n ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0
ainsi bn:00117173r ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111
chaîne vide bn:03716205n ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
base décimale bn:00025700n ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0
hexadécimal bn:00104145a ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0
octal bn:01534404n ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0
environ bn:00114074r ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bits bn:00010731n ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0
décimaux bn:15004607n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0
répandre bn:00084556v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ordre de grandeur bn:00052758n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
64 bit bn:00695610n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
décimale bn:02649777n ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0
égalité bn:00031284n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0
échapper bn:00083961v ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
école bn:00069619n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
inverse bn:00105377a ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2
barre oblique inverse bn:00988551n ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2
langage de programmation bn:00064652n ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5
classiques bn:00019566n ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0
concert bn:00021559n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
incrémentation bn:01936826n ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0
opérateur logiques bn:00051853n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
doute bn:00028425n ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111
conditionnelle bn:00100214a ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0
multiplier bn:00090977v ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0
donner naissance à bn:00083336v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
division bn:00027919n ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2
modulo bn:00553864n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
numérique bn:00107649a ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2
valeur logique bn:00855623n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bloc bn:03098513n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0
intéresse bn:00089814v ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
divisible bn:00101643a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
instruction switch bn:01071927n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
case bn:04777941n ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2
excessif bn:00102500a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
quitter bn:00086604v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dimanche bn:00028190n ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0
moment présent bn:00043807n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
secondes bn:00068672n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
janvier bn:00047960n ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0
foreach bn:03463379n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
incomplet bn:00104851a ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
associer bn:00082868v ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5
invoquer bn:00085009v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
femme bn:00001530n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
femme mariée bn:00053531n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pouvoir bn:00084450v ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0
abricot bn:00005174n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bmw bn:03091163n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
peugeot bn:03339300n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
renault bn:00861552n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alpha bn:00096877a ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
structure de donnée bn:00025330n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
parcourir bn:00088968v ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111
boucle for bn:03237322n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0 ; 0.2
initialisation bn:00046781n ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0
identificateur bn:00045822n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
mot bn:00081546n ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5
mot de passe bn:00023218n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2
correctement bn:00114335r ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0
consacrer à bn:00085427v ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0
démarrage bn:03140436n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0
code bn:00084976v ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333
sorte bn:00035907n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
webmaster bn:00080788n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
clôturer bn:00085166v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bénéficier bn:00083413v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
information bn:00046705n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
connexion bn:00021902n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relationnelles bn:00109653a ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0
langage d bn:01781054n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interrogation bn:00047208n ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0
structured query language bn:02266432n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
marché bn:00053458n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
msql bn:00466439n ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0
matériel bn:00021480n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
order bn:02240223n ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0
ordre alphabétique bn:00003059n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
renvoyer bn:00093609v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
réalité bn:00066414n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0 ; 0.2
interviews bn:00047238n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
local bn:00046665n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
caractérisent bn:00083713v ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
isbn bn:00706122n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
verbes bn:00079778n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
aussi bn:00115484r ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
varier bn:00082554v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
contradictoire bn:00100247a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
téléphone bn:00062020n ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111
lieu de travail bn:04726566n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bureau bn:00001961n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
final bn:01755798n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
loin bn:00114455r ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
clé étrangère bn:01944370n ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
complexes bn:00100148a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
relation binaires bn:14410550n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
etudiants bn:00029806n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0
focaliser bn:00088404v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
vitesse bn:00073258n ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
vitesse de traitement bn:00050126n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
automatique bn:00097823a ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0
varchar bn:01838409n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
longueur bn:00050662n ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0
stocker bn:00095635v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ordre bn:00020945n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
premier bn:00034738n ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0 ; 0.333333
time bn:03389905n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
timestamp bn:03603649n ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0
program files bn:14876712n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
root bn:00168023n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0
machine bn:00054050n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
utilisateur root bn:01998267n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
administrateur bn:00075765n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
désinstallation bn:03478637n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0
easyphp bn:14837849n ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
casse bn:03225002n ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0
niveau logique bn:03372646n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
séquence bn:00070574n ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111
sauvegarder bn:00093281v ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
supprimer bn:00086081v ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0
évoquer bn:00092425v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
clé primaire bn:03542434n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0
structure bn:00094491v ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0
jour bn:00000086n ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0
insert bn:03795444n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2
existence bn:00009676n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0
contrainte bn:00022062n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0
delete bn:00941697n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
mise à jour bn:15364261n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0
générateur bn:03384822n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
générateur de code bn:01151877n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
connaissance bn:00020452n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
menu contextuel bn:03615391n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
visualiser bn:00095548v ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0
fines bn:15413867n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
penser à bn:00089804v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
générale bn:00103507a ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0 ; 0.2
deux bn:00000075n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
plusieurs bn:00110470a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
assemblage bn:04781999n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
spécifiques bn:00111003a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
caractère génériques bn:03157099n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
filtrage bn:00259585n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0
limiter bn:00086468v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
critère bn:00023853n ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0
doublon bn:16572688n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
conceptuel bn:00100194a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
vertu bn:00017935n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jointure bn:00048368n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
fusionner bn:00090745v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ambiguïtés bn:00003266n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0
pouvoir bn:00084451v ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111
naître bn:00082757v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exister bn:00083184v ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
bibliographie bn:00010224n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type de valeurs bn:00253515n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
concret bn:00100206a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impossible bn:00104687a ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0
normale bn:00107587a ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
émettre bn:00089922v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tel bn:00111411a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intermédiaire bn:00047121n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
train bn:00066028n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
caractéristique bn:00099532a ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0
notamment bn:00115235r ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0
grand nombre bn:14223782n ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111
maîtriser bn:00085748v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonction de base bn:03294262n ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0 ; 0.111111
angle bn:00004117n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
avérer bn:00095117v ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0
déroulement bn:00035391n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
musique bn:00056443n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
acteurs bn:00001176n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cerner bn:01771517n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
être étendue bn:00090322v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
public bn:00109211a ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0
supposition bn:00006559n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
confronter bn:00087597v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intranet bn:00047269n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
avoir envie de bn:00088107v ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303
classe bn:00082871v ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5
dérouler bn:00089389v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
temps bn:00077270n ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5 ; 0.5
relation de un à un bn:04753252n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
démarrer bn:00083342v ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0
instanciation bn:00046945n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modélisation bn:04905771n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
simplifier bn:00087951v ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0
être utiles bn:00085368v ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2
potentiels bn:00108830a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
coordonnées bn:00022459n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
donner naissance bn:00088850v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
primaire bn:00030305n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
êtres bn:00009677n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonctionnalité bn:00036836n ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0.0588235
validité bn:01410980n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303
format de date bn:03576260n ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0
séparément bn:00115904r ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ligne de code bn:02312840n ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0
charge de travail bn:00081580n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commettre bn:00085426v ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0
l’écriture bn:00081714n ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0
ergonomiques bn:00113458a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
police de caractère bn:00016414n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
couleurs bn:00020726n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
correcte bn:00100492a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
placer bn:00090224v ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111
économie bn:00029676n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dégager bn:00084196v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
répartition bn:00027877n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mentionner bn:00088078v ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0
résulter bn:00087671v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
électronique bn:00102099a ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
gif bn:00444440n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0
h2 bn:02803535n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0
solid bn:03959931n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0
encart bn:02265602n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
déconnecter bn:00090445v ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0
lors bn:00117250r ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lien de retour bn:03396945n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
déconnexion bn:00027504n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0
feuille bn:00035596n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303
sophistiquée bn:00110922a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
approfondir bn:00086706v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
oublier bn:00084302v ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0
certain bn:00099474a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alternative bn:00003132n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sens large bn:04822383n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encodeur bn:02487361n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bienvenue bn:00080852n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0
ressembler à bn:00092876v ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111
progression bn:00001551n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
difficulté bn:00027042n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
feed-back bn:00033948n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
avoir échoué bn:00089072v ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
id bn:03885719n ; 0.333333 ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
mini-site bn:00251724n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030303
arborescence bn:02462444n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cache bn:00014484n ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0
daniel bn:03602152n ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
historique bn:00104223a ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0
manuel bn:00099315a ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
arrêt bn:00025510n ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
interfaçage bn:04713937n ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0
transtypage bn:17104905n ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111
arobase bn:00006580n ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
comparaison bn:00021304n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
fonction utilisateurs bn:00952651n ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0
validation bn:03925844n ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0
en-tête bn:00043309n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
base de données web bn:00021470n ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
rechercher bn:00087881v ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
insérer bn:00087681v ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
naviguer bn:00091024v ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0
lire bn:00066357n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
